codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,descripcion
BHG5MB24110D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-110 DICRO
BHG5MB24120D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-120 DICRO
BHG5MB24130D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-130 DICRO
BHG5MB24140D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-140 DICRO
BHG5MB24150D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-150 DICRO
BHG5MB24160D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-160 DICRO
BHG5MB24170D,bulón,hexagonal,M24,2,,8.8,métrico,,dicro,BULON HEXAGONAL (8.8) M24-2-170 DICRO
BHG5NC065012D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-1/2 DICRO
BHG5NC065016D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-5/8 DICRO
BHG5NC065019D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-3/4 DICRO
BHG5NC065022D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-7/8 DICRO
BHG5NC065025D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-1 DICRO
BHG5NC065032D,bulón,hexagonal,1/4,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-1,1/4 DICRO"
BHG5NC065038D,bulón,hexagonal,1/4,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-1,1/2 DICRO"
BHG5NC065044D,bulón,hexagonal,1/4,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-1,3/4 DICRO"
BHG5NC065050D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-2 DICRO
BHG5NC065056D,bulón,hexagonal,1/4,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-2,1/4 DICRO"
BHG5NC065063D,bulón,hexagonal,1/4,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-2,1/2 DICRO"
BHG5NC065070D,bulón,hexagonal,1/4,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-2,3/4 DICRO"
BHG5NC065076D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-3 DICRO
BHG5NC065082D,bulón,hexagonal,1/4,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-3,1/4 DICRO"
BHG5NC065090D,bulón,hexagonal,1/4,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-3,1/2 DICRO"
BHG5NC065100D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-4 DICRO
BHG5NC065110D,bulón,hexagonal,1/4,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/4-UNC-4,1/2 DICRO"
BHG5NC065125D,bulón,hexagonal,1/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/4-UNC-5 DICRO
BHG5NC079012D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-1/2 DICRO
BHG5NC079016D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-5/8 DICRO
BHG5NC079019D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-3/4 DICRO
BHG5NC079022D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-7/8 DICRO
BHG5NC079025D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-1/ DICRO
BHG5NC079032D,bulón,hexagonal,5/16,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-1,1/4 DICRO"
BHG5NC079038D,bulón,hexagonal,5/16,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-1,1/2 DICRO"
BHG5NC079044D,bulón,hexagonal,5/16,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-1,3/4 DICRO"
BHG5NC079050D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-2 DICRO
BHG5NC079056D,bulón,hexagonal,5/16,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-2,1/4 DICRO"
BHG5NC079063D,bulón,hexagonal,5/16,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-2,1/2 DICRO"
BHG5NC079070D,bulón,hexagonal,5/16,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-2,3/4 DICRO"
BHG5NC079076D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-3 DICRO
BHG5NC079082D,bulón,hexagonal,5/16,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-3,1/4 DICRO"
BHG5NC079090D,bulón,hexagonal,5/16,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-3,1/2 DICRO"
BHG5NC079100D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-4 DICRO
BHG5NC079110D,bulón,hexagonal,5/16,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-4,1/2 DICRO"
BHG5NC079125D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-5 DICRO
BHG5NC079140D,bulón,hexagonal,5/16,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/16-UNC-5,1/2 DICRO"
BHG5NC079155D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-6 DICRO
BHG5NC079175D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-7 DICRO
BHG5NC079200D,bulón,hexagonal,5/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/16-UNC-8 DICRO
BHG5NC095012D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-1/2 DICRO
BHG5NC095016D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-5/8 DICRO
BHG5NC095019D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-3/4 DICRO
BHG5NC095022D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-7/8 DICRO
BHG5NC095025D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-1 DICRO
BHG5NC095032D,bulón,hexagonal,3/8,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-1,1/4 DICRO"
BHG5NC095038D,bulón,hexagonal,3/8,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-1,1/2 DICRO"
BHG5NC095044D,bulón,hexagonal,3/8,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-1,3/4 DICRO"
BHG5NC095050D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-2 DICRO
BHG5NC095056D,bulón,hexagonal,3/8,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-2,1/4 DICRO"
BHG5NC095063D,bulón,hexagonal,3/8,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-2,1/2 DICRO"
BHG5NC095070D,bulón,hexagonal,3/8,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-2,3/4 DICRO"
BHG5NC095076D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-3 DICRO
BHG5NC095082D,bulón,hexagonal,3/8,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-3,1/4 DICRO"
BHG5NC095090D,bulón,hexagonal,3/8,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-3,1/2 DICRO"
BHG5NC095100D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-4 DICRO
BHG5NC095110D,bulón,hexagonal,3/8,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-4,1/2 DICRO"
BHG5NC095125D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-5 DICRO
BHG5NC095140D,bulón,hexagonal,3/8,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/8-UNC-5,1/2 DICRO"
BHG5NC095155D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-6 DICRO
BHG5NC095175D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-7 DICRO
BHG5NC095200D,bulón,hexagonal,3/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/8-UNC-8 DICRO
BHG5NC110019D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-3/4 DICRO
BHG5NC110022D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-7/8 DICRO
BHG5NC110025D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-1 DICRO
BHG5NC110032D,bulón,hexagonal,7/16,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-1,1/4 DICRO"
BHG5NC110038D,bulón,hexagonal,7/16,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-1,1/2 DICRO"
BHG5NC110044D,bulón,hexagonal,7/16,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-1,3/4 DICRO"
BHG5NC110050D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-2 DICRO
BHG5NC110056D,bulón,hexagonal,7/16,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-2,1/4 DICRO"
BHG5NC110063D,bulón,hexagonal,7/16,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-2,1/2 DICRO"
BHG5NC110070D,bulón,hexagonal,7/16,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-2,3/4 DICRO"
BHG5NC110076D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-3 DICRO
BHG5NC110082D,bulón,hexagonal,7/16,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-3,1/4 DICRO"
BHG5NC110090D,bulón,hexagonal,7/16,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-3,1/2 DICRO"
BHG5NC110096D,bulón,hexagonal,7/16,3,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-3,3/4 DICRO"
BHG5NC110100D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-4 DICRO
BHG5NC110110D,bulón,hexagonal,7/16,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-4,1/2 DICRO"
BHG5NC110125D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-5 DICRO
BHG5NC110140D,bulón,hexagonal,7/16,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/16-UNC-5,1/2 DICRO"
BHG5NC110155D,bulón,hexagonal,7/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/16-UNC-6 DICRO
BHG5NC125019D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-3/4 DICRO
BHG5NC125022D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-7/8 DICRO
BHG5NC125025D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-1 DICRO
BHG5NC125032D,bulón,hexagonal,1/2,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-1,1/4 DICRO"
BHG5NC125038D,bulón,hexagonal,1/2,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-1,1/2 DICRO"
BHG5NC125044D,bulón,hexagonal,1/2,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-1,3/4 DICRO"
BHG5NC125050D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-2 DICRO
BHG5NC125056D,bulón,hexagonal,1/2,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-2,1/4 DICRO"
BHG5NC125063D,bulón,hexagonal,1/2,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-2,1/2 DICRO"
BHG5NC125070D,bulón,hexagonal,1/2,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-2,3/4 DICRO"
BHG5NC125076D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-3 DICRO
BHG5NC125082D,bulón,hexagonal,1/2,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-3,1/4 DICRO"
BHG5NC125090D,bulón,hexagonal,1/2,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-3,1/2 DICRO"
BHG5NC125100D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-4 DICRO
BHG5NC125110D,bulón,hexagonal,1/2,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-4,1/2 DICRO"
BHG5NC125125D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-5 DICRO
BHG5NC125140D,bulón,hexagonal,1/2,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1/2-UNC-5,1/2 DICRO"
BHG5NC125155D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-6 DICRO
BHG5NC125175D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-7 DICRO
BHG5NC125200D,bulón,hexagonal,1/2,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1/2-UNC-8 DICRO
BHG5NC140025D,bulón,hexagonal,9/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 9/16-UNC-1 DICRO
BHG5NC140032D,bulón,hexagonal,9/16,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-1,1/4 DICRO"
BHG5NC140038D,bulón,hexagonal,9/16,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-1,1/2 DICRO"
BHG5NC140044D,bulón,hexagonal,9/16,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-1,3/4 DICRO"
BHG5NC140050D,bulón,hexagonal,9/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 9/16-UNC-2 DICRO
BHG5NC140056D,bulón,hexagonal,9/16,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-2,1/4 DICRO"
BHG5NC140063D,bulón,hexagonal,9/16,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-2,1/2 DICRO"
BHG5NC140070D,bulón,hexagonal,9/16,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-2,3/4 DICRO"
BHG5NC140076D,bulón,hexagonal,9/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 9/16-UNC-3 DICRO
BHG5NC140082D,bulón,hexagonal,9/16,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-3,1/4 DICRO"
BHG5NC140090D,bulón,hexagonal,9/16,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-3,1/2 DICRO"
BHG5NC140100D,bulón,hexagonal,9/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 9/16-UNC-4 DICRO
BHG5NC140110D,bulón,hexagonal,9/16,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-4,1/2 DICRO"
BHG5NC140125D,bulón,hexagonal,9/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 9/16-UNC-5 DICRO
BHG5NC140140D,bulón,hexagonal,9/16,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 9/16-UNC-5,1/2 DICRO"
BHG5NC140155D,bulón,hexagonal,9/16,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 9/16-UNC-6 DICRO
BHG5NC160025D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-1 DICRO
BHG5NC160032D,bulón,hexagonal,5/8,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-1,1/4 DICRO"
BHG5NC160038D,bulón,hexagonal,5/8,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-1,1/2 DICRO"
BHG5NC160044D,bulón,hexagonal,5/8,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-1,3/4 DICRO"
BHG5NC160050D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-2 DICRO
BHG5NC160056D,bulón,hexagonal,5/8,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-2,1/4 DICRO"
BHG5NC160063D,bulón,hexagonal,5/8,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-2,1/2 DICRO"
BHG5NC160070D,bulón,hexagonal,5/8,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-2,3/4 DICRO"
BHG5NC160076D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-3 DICRO
BHG5NC160082D,bulón,hexagonal,5/8,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-3,1/4 DICRO"
BHG5NC160090D,bulón,hexagonal,5/8,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-3,1/2 DICRO"
BHG5NC160100D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-4 DICRO
BHG5NC160110D,bulón,hexagonal,5/8,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-4,1/2 DICRO"
BHG5NC160125D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-5 DICRO
BHG5NC160140D,bulón,hexagonal,5/8,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 5/8-UNC-5,1/2 DICRO"
BHG5NC160155D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-6 DICRO
BHG5NC160175D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-7 DICRO
BHG5NC160200D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-8 DICRO
BHG5NC160228D,bulón,hexagonal,5/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-9 DICRO
BHG5NC160254D,bulón,hexagonal,5/8,1,0,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 5/8-UNC-10 DICRO
BHG5NC190025D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-1 DICRO
BHG5NC190032D,bulón,hexagonal,3/4,1,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-1,1/4 DICRO"
BHG5NC190038D,bulón,hexagonal,3/4,1,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-1,1/2 DICRO"
BHG5NC190044D,bulón,hexagonal,3/4,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-1,3/4 DICRO"
BHG5NC190050D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-2 DICRO
BHG5NC190056D,bulón,hexagonal,3/4,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-2,1/4 DICRO"
BHG5NC190063D,bulón,hexagonal,3/4,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-2,1/2 DICRO"
BHG5NC190070D,bulón,hexagonal,3/4,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-2,3/4 DICRO"
BHG5NC190076D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-3 DICRO
BHG5NC190082D,bulón,hexagonal,3/4,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-3,1/4 DICRO"
BHG5NC190090D,bulón,hexagonal,3/4,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-3,1/2 DICRO"
BHG5NC190100D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-4 DICRO
BHG5NC190110D,bulón,hexagonal,3/4,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-4,1/2 DICRO"
BHG5NC190125D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-5 DICRO
BHG5NC190140D,bulón,hexagonal,3/4,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 3/4-UNC-5,1/2 DICRO"
BHG5NC190155D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-6 DICRO
BHG5NC190175D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-7 DICRO
BHG5NC190200D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-8 DICRO
BHG5NC190228D,bulón,hexagonal,3/4,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-9 DICRO
BHG5NC190254D,bulón,hexagonal,3/4,1,0,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 3/4-UNC-10 DICRO
BHG5NC220044D,bulón,hexagonal,7/8,1,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-1,3/4 DICRO"
BHG5NC220050D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-2 DICRO
BHG5NC220056D,bulón,hexagonal,7/8,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-2,1/4 DICRO"
BHG5NC220063D,bulón,hexagonal,7/8,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-2,1/2 DICRO"
BHG5NC220070D,bulón,hexagonal,7/8,2,3/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-2,3/4 DICRO"
BHG5NC220076D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-3 DICRO
BHG5NC220082D,bulón,hexagonal,7/8,3,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-3,1/4 DICRO"
BHG5NC220090D,bulón,hexagonal,7/8,3,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-3,1/2 DICRO"
BHG5NC220100D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-4 DICRO
BHG5NC220110D,bulón,hexagonal,7/8,4,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-4,1/2 DICRO"
BHG5NC220125D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-5 DICRO
BHG5NC220140D,bulón,hexagonal,7/8,5,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-5,1/2 DICRO"
BHG5NC220155D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-6 DICRO
BHG5NC220188D,bulón,hexagonal,7/8,7,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 7/8-UNC-7,1/2 DICRO"
BHG5NC220175D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-7 DICRO
BHG5NC220200D,bulón,hexagonal,7/8,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-8 DICRO
BHG5NC220254D,bulón,hexagonal,7/8,1,0,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 7/8-UNC-10 DICRO
BHG5NC250050D,bulón,hexagonal,,5,,G5,imperial,UNC,dicro,BULON HEXAGONAL G5 1-UNC-2 DICRO
BHG5NC250056D,bulón,hexagonal,2.1/4,2,1/4,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1-UNC-2,1/4 DICRO"
BHG5NC250063D,bulón,hexagonal,2.1/2,2,1/2,G5,imperial,UNC,dicro,"BULON HEXAGONAL G5 1-UNC-2,1/2 DICRO"
