codigo,tipo,diametro,paso,largo,grado,sistema,precio_unitario,proveedor,descripcion
codigo,otro,,,,,otro,precio_unitario,proveedor,descripcion
107NC00000I0140,bulón,5,,9/16,,imperial,1054.2225696,fleb,Bulon G5 UNC. 5 9/16 5 1/2
107NC00000I0155,bulón,5,,9/16,,imperial,1387.13496,fleb,Bulon G5 UNC. 5 9/16 6
107NC00000I0175,bulón,5,,9/16,,imperial,1561.7788851888386,fleb,Bulon G5 UNC. 5 9/16 7
107NC00000I0200,bulón,5,,9/16,,imperial,2090.8312994779203,fleb,Bulon G5 UNC. 5 9/16 8
107NC00000J0025,bulón,5,,5/8,,imperial,426.12439187459995,fleb,Bulon G5 UNC. 5 5/8 1
107NC00000J0032,bulón,5,,5/8,,imperial,452.36572651841254,fleb,Bulon G5 UNC. 5 5/8 1 1/4
107NC00000J0038,bulón,5,,5/8,,imperial,530.7088193187601,fleb,Bulon G5 UNC. 5 5/8 1 1/2
107NC00000J0044,bulón,5,,5/8,,imperial,586.71578046372,fleb,Bulon G5 UNC. 5 5/8 1 3/4
107NC00000J0050,bulón,5,,5/8,,imperial,641.151117699,fleb,Bulon G5 UNC. 5 5/8 2
107NC00000J0056,bulón,5,,5/8,,imperial,708.6595083648001,fleb,Bulon G5 UNC. 5 5/8 2 1/4
107NC00000J0063,bulón,5,,5/8,,imperial,762.2375961948,fleb,Bulon G5 UNC. 5 5/8 2 1/2
107NC00000J0070,bulón,5,,5/8,,imperial,830.96042351808,fleb,Bulon G5 UNC. 5 5/8 2 3/4
107NC00000J0076,bulón,5,,5/8,,imperial,892.3438704662153,fleb,Bulon G5 UNC. 5 5/8 3
107NC00000J0082,bulón,5,,5/8,,imperial,953.3518834880622,fleb,Bulon G5 UNC. 5 5/8 3 1/4
107NC00000J0090,bulón,5,,5/8,,imperial,1098.2793630645601,fleb,Bulon G5 UNC. 5 5/8 3 1/2
107NC00000J0100,bulón,5,,5/8,,imperial,1230.65295872988,fleb,Bulon G5 UNC. 5 5/8 4
107NC00000J0110,bulón,5,,5/8,,imperial,1363.3286037770345,fleb,Bulon G5 UNC. 5 5/8 4 1/2
107NC00000J0125,bulón,5,,5/8,,imperial,1495.394712935763,fleb,Bulon G5 UNC. 5 5/8 5
107NC00000J0140,bulón,5,,5/8,,imperial,1628.1380841927423,fleb,Bulon G5 UNC. 5 5/8 5 1/2
107NC00000J0155,bulón,5,,5/8,,imperial,1760.2041933514713,fleb,Bulon G5 UNC. 5 5/8 6
107NC00000J0175,bulón,5,,5/8,,imperial,2160.2685013056002,fleb,Bulon G5 UNC. 5 5/8 7
107NC00000J0200,bulón,5,,5/8,,imperial,2560.38966122004,fleb,Bulon G5 UNC. 5 5/8 8
107NC00000J0225,bulón,5,,5/8,,imperial,2856.7920609247208,fleb,Bulon G5 UNC. 5 5/8 9
107NC00000J0250,bulón,5,,5/8,,imperial,2522.070904385454,fleb,Bulon G5 UNC. 5 5/8 10
107NC00000J0275,bulón,5,,5/8,,imperial,3407.7945801508968,fleb,Bulon G5 UNC. 5 5/8 11
107NC00000J0300,bulón,5,,5/8,,imperial,3710.7096539420854,fleb,Bulon G5 UNC. 5 5/8 12
107NC00000K0025,bulón,5,,3/4,,imperial,582.9139923004915,fleb,Bulon G5 UNC. 5 3/4 1
107NC00000K0032,bulón,5,,3/4,,imperial,806.1716282153998,fleb,Bulon G5 UNC. 5 3/4 1 1/4
107NC00000K0038,bulón,5,,3/4,,imperial,841.8189159849601,fleb,Bulon G5 UNC. 5 3/4 1 1/2
107NC00000K0044,bulón,5,,3/4,,imperial,934.9733513587199,fleb,Bulon G5 UNC. 5 3/4 1 3/4
107NC00000K0050,bulón,5,,3/4,,imperial,986.8369403781601,fleb,Bulon G5 UNC. 5 3/4 2
107NC00000K0056,bulón,5,,3/4,,imperial,1084.99199728272,fleb,Bulon G5 UNC. 5 3/4 2 1/4
107NC00000K0063,bulón,5,,3/4,,imperial,1161.5729441544,fleb,Bulon G5 UNC. 5 3/4 2 1/2
107NC00000K0070,bulón,5,,3/4,,imperial,1262.44262417568,fleb,Bulon G5 UNC. 5 3/4 2 3/4
107NC00000K0076,bulón,5,,3/4,,imperial,1349.8106260638,fleb,Bulon G5 UNC. 5 3/4 3
107NC00000K0082,bulón,5,,3/4,,imperial,1468.61110614552,fleb,Bulon G5 UNC. 5 3/4 3 1/4
107NC00000K0090,bulón,5,,3/4,,imperial,1511.11638915732,fleb,Bulon G5 UNC. 5 3/4 3 1/2
107NC00000K0100,bulón,5,,3/4,,imperial,1702.9259435887202,fleb,Bulon G5 UNC. 5 3/4 4
107NC00000K0110,bulón,5,,3/4,,imperial,1861.0884588628799,fleb,Bulon G5 UNC. 5 3/4 4 1/2
107NC00000K0125,bulón,5,,3/4,,imperial,2057.398572672,fleb,Bulon G5 UNC. 5 3/4 5
107NC00000K0140,bulón,5,,3/4,,imperial,2228.952805451101,fleb,Bulon G5 UNC. 5 3/4 5 1/2
107NC00000K0155,bulón,5,,3/4,,imperial,2384.9392829394,fleb,Bulon G5 UNC. 5 3/4 6
107NC00000K0175,bulón,5,,3/4,,imperial,3198.2546561987997,fleb,Bulon G5 UNC. 5 3/4 7
107NC00000K0200,bulón,5,,3/4,,imperial,3606.9124781507985,fleb,Bulon G5 UNC. 5 3/4 8
107NC00000K0225,bulón,5,,3/4,,imperial,4016.0774995272063,fleb,Bulon G5 UNC. 5 3/4 9
107NC00000K0250,bulón,5,,3/4,,imperial,4424.880235600464,fleb,Bulon G5 UNC. 5 3/4 10
107NC00000K0275,bulón,5,,3/4,,imperial,4963.3086531404115,fleb,Bulon G5 UNC. 5 3/4 11
107NC00000K0300,bulón,5,,3/4,,imperial,5267.628307785518,fleb,Bulon G5 UNC. 5 3/4 12
107NC00000L0050,bulón,5,,7/8,,imperial,1587.26871132636,fleb,Bulon G5 UNC. 5 7/8 2
107NC00000L0056,bulón,5,,7/8,,imperial,1705.6296971278512,fleb,Bulon G5 UNC. 5 7/8 2 1/4
107NC00000L0063,bulón,5,,7/8,,imperial,1836.9898663410681,fleb,Bulon G5 UNC. 5 7/8 2 1/2
107NC00000L0070,bulón,5,,7/8,,imperial,1574.6800284434273,fleb,Bulon G5 UNC. 5 7/8 2 3/4
107NC00000L0076,bulón,5,,7/8,,imperial,2080.4014317136803,fleb,Bulon G5 UNC. 5 7/8 3
107NC00000L0082,bulón,5,,7/8,,imperial,2214.620878921015,fleb,Bulon G5 UNC. 5 7/8 3 1/4
107NC00000L0090,bulón,5,,7/8,,imperial,2340.0279381803925,fleb,Bulon G5 UNC. 5 7/8 3 1/2
107NC00000L0100,bulón,5,,7/8,,imperial,2600.332320643103,fleb,Bulon G5 UNC. 5 7/8 4
107NC00000L0110,bulón,5,,7/8,,imperial,2860.6367031058103,fleb,Bulon G5 UNC. 5 7/8 4 1/2
107NC00000L0125,bulón,5,,7/8,,imperial,3152.60612536764,fleb,Bulon G5 UNC. 5 7/8 5
107NC00000L0140,bulón,5,,7/8,,imperial,2732.486942812673,fleb,Bulon G5 UNC. 5 7/8 5 1/2
107NC00000L0155,bulón,5,,7/8,,imperial,3678.6112316640438,fleb,Bulon G5 UNC. 5 7/8 6
107NC00000L0175,bulón,5,,7/8,,imperial,4203.931435478291,fleb,Bulon G5 UNC. 5 7/8 7
107NC00000L0200,bulón,5,,7/8,,imperial,4729.936541774696,fleb,Bulon G5 UNC. 5 7/8 8
107NC00000L0225,bulón,5,,7/8,,imperial,5311.896837917264,fleb,Bulon G5 UNC. 5 7/8 9
107NC00000L0250,bulón,5,,7/8,,imperial,5843.197180462971,fleb,Bulon G5 UNC. 5 7/8 10
107NC00000L0275,bulón,5,,7/8,,imperial,5430.5035325677445,fleb,Bulon G5 UNC. 5 7/8 11
107NC00000L0300,bulón,5,,7/8,,imperial,7353.914023194479,fleb,Bulon G5 UNC. 5 7/8 12
107NC00000M0050,bulón,5,,1,,imperial,2219.415936,fleb,Bulon G5 UNC. 5 1 2
107NC00000M0056,bulón,5,,1,,imperial,2954.5974647999997,fleb,Bulon G5 UNC. 5 1 2 1/4
107NC00000M0063,bulón,5,,1,,imperial,2982.340164,fleb,Bulon G5 UNC. 5 1 2 1/2
107NC00000M0070,bulón,5,,1,,imperial,2413.6148304,fleb,Bulon G5 UNC. 5 1 2 3/4
107NC00000M0076,bulón,5,,1,,imperial,3121.0536600000005,fleb,Bulon G5 UNC. 5 1 3
107NC00000M0082,bulón,5,,1,,imperial,3407.70926088888,fleb,Bulon G5 UNC. 5 1 3 1/4
107NC00000M0090,bulón,5,,1,,imperial,3527.071726686579,fleb,Bulon G5 UNC. 5 1 3 1/2
107NC00000M0100,bulón,5,,1,,imperial,3703.425313020908,fleb,Bulon G5 UNC. 5 1 4
107NC00000M0110,bulón,5,,1,,imperial,4185.273998789079,fleb,Bulon G5 UNC. 5 1 4 1/2
107NC00000M0125,bulón,5,,1,,imperial,4557.843699107723,fleb,Bulon G5 UNC. 5 1 5
107NC00000M0140,bulón,5,,1,,imperial,4930.413399426366,fleb,Bulon G5 UNC. 5 1 5 1/2
107NC00000M0155,bulón,5,,1,,imperial,5302.239447648566,fleb,Bulon G5 UNC. 5 1 6
107NC00000M0175,bulón,5,,1,,imperial,6052.807508589899,fleb,Bulon G5 UNC. 5 1 7
107NC00000M0200,bulón,5,,1,,imperial,5438.595496052613,fleb,Bulon G5 UNC. 5 1 8
107NC00000M0225,bulón,5,,1,,imperial,7543.681231541634,fleb,Bulon G5 UNC. 5 1 9
107NC00000M0250,bulón,5,,1,,imperial,6956.357929042134,fleb,Bulon G5 UNC. 5 1 10
107NC00000M0275,bulón,5,,1,,imperial,9831.721568125133,fleb,Bulon G5 UNC. 5 1 11
107NC00000M0300,bulón,5,,1,,imperial,10642.68948978209,fleb,Bulon G5 UNC. 5 1 12
107NC00000N0076,bulón,5,,1,,imperial,4989.052144998001,fleb,Bulon G5 UNC. 5 1 1/8 3
107NC00000N0100,bulón,5,,1,,imperial,6160.094109748799,fleb,Bulon G5 UNC. 5 1 1/8 4
107NC00000N0125,bulón,5,,1,,imperial,7335.2376568224,fleb,Bulon G5 UNC. 5 1 1/8 5
107NC00000N0155,bulón,5,,1,,imperial,8506.1991983904,fleb,Bulon G5 UNC. 5 1 1/8 6
107NC00000N0175,bulón,5,,1,,imperial,9685.605174152399,fleb,Bulon G5 UNC. 5 1 1/8 7
107NC00000N0200,bulón,5,,1,,imperial,10857.612217096797,fleb,Bulon G5 UNC. 5 1 1/8 8
107NC00000N0225,bulón,5,,1,,imperial,12029.699683224,fleb,Bulon G5 UNC. 5 1 1/8 9
107NC00000N0250,bulón,5,,1,,imperial,13201.706726168399,fleb,Bulon G5 UNC. 5 1 1/8 10
107NC00000N0275,bulón,5,,1,,imperial,14373.633345929999,fleb,Bulon G5 UNC. 5 1 1/8 11
107NC00000N0300,bulón,5,,1,,imperial,15545.6403888744,fleb,Bulon G5 UNC. 5 1 1/8 12
107NC00000O0076,bulón,5,,1,,imperial,5806.955914074001,fleb,Bulon G5 UNC. 5 1 1/4 3
107NC00000O0100,bulón,5,,1,,imperial,7104.5035453692,fleb,Bulon G5 UNC. 5 1 1/4 4
107NC00000O0125,bulón,5,,1,,imperial,8405.750643073201,fleb,Bulon G5 UNC. 5 1 1/4 5
107NC00000O0155,bulón,5,,1,,imperial,10793.756209953603,fleb,Bulon G5 UNC. 5 1 1/4 6
107NC00000O0175,bulón,5,,1,,imperial,11018.136889965599,fleb,Bulon G5 UNC. 5 1 1/4 7
107NC00000O0200,bulón,5,,1,,imperial,12320.590335411602,fleb,Bulon G5 UNC. 5 1 1/4 8
107NC00000O0225,bulón,5,,1,,imperial,15148.189019476802,fleb,Bulon G5 UNC. 5 1 1/4 9
107NC00000O0250,bulón,5,,1,,imperial,16596.2888489736,fleb,Bulon G5 UNC. 5 1 1/4 10
107NC00000O0275,bulón,5,,1,,imperial,18043.906139373597,fleb,Bulon G5 UNC. 5 1 1/4 11
107NC00000O0300,bulón,5,,1,,imperial,19492.810200698405,fleb,Bulon G5 UNC. 5 1 1/4 12
107NC00000P0076,bulón,5,,1,,imperial,10153.9093675968,fleb,Bulon G5 UNC. 5 1 1/2 3
107NC00000P0100,bulón,5,,1,,imperial,12127.815966240003,fleb,Bulon G5 UNC. 5 1 1/2 4
107NC00000P0125,bulón,5,,1,,imperial,14214.6367135344,fleb,Bulon G5 UNC. 5 1 1/2 5
107NC00000P0155,bulón,5,,1,,imperial,14656.481679837601,fleb,Bulon G5 UNC. 5 1 1/2 6
107NC00000P0175,bulón,5,,1,,imperial,18404.443267865998,fleb,Bulon G5 UNC. 5 1 1/2 7
107NC00000P0200,bulón,5,,1,,imperial,20493.1137483648,fleb,Bulon G5 UNC. 5 1 1/2 8
107NC00000P0225,bulón,5,,1,,imperial,22581.7038056808,fleb,Bulon G5 UNC. 5 1 1/2 9
107NC00000P0250,bulón,5,,1,,imperial,24670.454709362402,fleb,Bulon G5 UNC. 5 1 1/2 10
107NC00000P0275,bulón,5,,1,,imperial,26755.264877086804,fleb,Bulon G5 UNC. 5 1 1/2 11
107NC00000P0300,bulón,5,,1,,imperial,28847.7152471772,fleb,Bulon G5 UNC. 5 1 1/2 12
108NF00000D0012,bulón,5,,1/4,,imperial,45.89771956866573,fleb,Bulon G5 UNF. 5 1/4 1/2
108NF00000D0016,bulón,5,,1/4,,imperial,50.76954455081461,fleb,Bulon G5 UNF. 5 1/4 5/8
108NF00000D0019,bulón,5,,1/4,,imperial,44.649848608325854,fleb,Bulon G5 UNF. 5 1/4 3/4
108NF00000D0022,bulón,5,,1/4,,imperial,60.855076970000006,fleb,Bulon G5 UNF. 5 1/4 7/8
108NF00000D0025,bulón,5,,1/4,,imperial,53.949051381269676,fleb,Bulon G5 UNF. 5 1/4 1
108NF00000D0032,bulón,5,,1/4,,imperial,64.479030991809,fleb,Bulon G5 UNF. 5 1/4 1 1/4
108NF00000D0038,bulón,5,,1/4,,imperial,75.35089305723595,fleb,Bulon G5 UNF. 5 1/4 1 1/2
108NF00000D0044,bulón,5,,1/4,,imperial,85.8808726677753,fleb,Bulon G5 UNF. 5 1/4 1 3/4
108NF00000D0050,bulón,5,,1/4,,imperial,96.75273473320229,fleb,Bulon G5 UNF. 5 1/4 2
108NF00000D0056,bulón,5,,1/4,,imperial,107.35109083471913,fleb,Bulon G5 UNF. 5 1/4 2 1/4
108NF00000D0063,bulón,5,,1/4,,imperial,118.15457640916856,fleb,Bulon G5 UNF. 5 1/4 2 1/2
108NF00000D0070,bulón,5,,1/4,,imperial,160.85569502463485,fleb,Bulon G5 UNF. 5 1/4 2 3/4
108NF00000D0076,bulón,5,,1/4,,imperial,139.48804159415732,fleb,Bulon G5 UNF. 5 1/4 3
108NF00000D0082,bulón,5,,1/4,,imperial,187.60799711959268,fleb,Bulon G5 UNF. 5 1/4 3 1/4
108NF00000D0090,bulón,5,,1/4,,imperial,160.95825976110117,fleb,Bulon G5 UNF. 5 1/4 3 1/2
108NF00000D0100,bulón,5,,1/4,,imperial,227.9501267963343,fleb,Bulon G5 UNF. 5 1/4 4
108NF00000D0110,bulón,5,,1/4,,imperial,203.76194311303377,fleb,Bulon G5 UNF. 5 1/4 4 1/2
108NF00000D0125,bulón,5,,1/4,,imperial,225.1637847890001,fleb,Bulon G5 UNF. 5 1/4 5
108NF00000D0140,bulón,5,,1/4,,imperial,308.2070330812079,fleb,Bulon G5 UNF. 5 1/4 5 1/2
108NF00000D0155,bulón,5,,1/4,,imperial,267.762338668,fleb,Bulon G5 UNF. 5 1/4 6
108NF00000E0012,bulón,5,,5/16,,imperial,78.527505,fleb,Bulon G5 UNF. 5 5/16 1/2
108NF00000E0016,bulón,5,,5/16,,imperial,82.26691000000001,fleb,Bulon G5 UNF. 5 5/16 5/8
108NF00000E0019,bulón,5,,5/16,,imperial,86.006315,fleb,Bulon G5 UNF. 5 5/16 3/4
108NF00000E0022,bulón,5,,5/16,,imperial,77.779624,fleb,Bulon G5 UNF. 5 5/16 7/8
108NF00000E0025,bulón,5,,5/16,,imperial,104.70333999999998,fleb,Bulon G5 UNF. 5 5/16 1
108NF00000E0032,bulón,5,,5/16,,imperial,101.71181600000001,fleb,Bulon G5 UNF. 5 5/16 1 1/4
108NF00000E0038,bulón,5,,5/16,,imperial,141.58434363400002,fleb,Bulon G5 UNF. 5 5/16 1 1/2
108NF00000E0044,bulón,5,,5/16,,imperial,128.91038998739393,fleb,Bulon G5 UNF. 5 5/16 1 3/4
108NF00000E0050,bulón,5,,5/16,,imperial,180.61182054325928,fleb,Bulon G5 UNF. 5 5/16 2
108NF00000E0056,bulón,5,,5/16,,imperial,159.8769769828798,fleb,Bulon G5 UNF. 5 5/16 2 1/4
108NF00000E0063,bulón,5,,5/16,,imperial,175.51989206307374,fleb,Bulon G5 UNF. 5 5/16 2 1/2
108NF00000E0070,bulón,5,,5/16,,imperial,238.6342657641827,fleb,Bulon G5 UNF. 5 5/16 2 3/4
108NF00000E0076,bulón,5,,5/16,,imperial,206.86957085644198,fleb,Bulon G5 UNF. 5 5/16 3
108NF00000E0082,bulón,5,,5/16,,imperial,277.930528744,fleb,Bulon G5 UNF. 5 5/16 3 1/4
108NF00000E0090,bulón,5,,5/16,,imperial,229.38829431568797,fleb,Bulon G5 UNF. 5 5/16 3 1/2
108NF00000E0100,bulón,5,,5/16,,imperial,368.1875415185182,fleb,Bulon G5 UNF. 5 5/16 4
108NF00000E0110,bulón,5,,5/16,,imperial,329.1124361621111,fleb,Bulon G5 UNF. 5 5/16 4 1/2
108NF00000E0125,bulón,5,,5/16,,imperial,453.80644962935656,fleb,Bulon G5 UNF. 5 5/16 5
108NF00000F0019,bulón,5,,3/8,,imperial,128.41191558100002,fleb,Bulon G5 UNF. 5 3/8 3/4
108NF00000F0022,bulón,5,,3/8,,imperial,139.57816910978264,fleb,Bulon G5 UNF. 5 3/8 7/8
108NF00000F0025,bulón,5,,3/8,,imperial,149.5762,fleb,Bulon G5 UNF. 5 3/8 1
108NF00000F0032,bulón,5,,3/8,,imperial,175.86346926899998,fleb,Bulon G5 UNF. 5 3/8 1 1/4
108NF00000F0038,bulón,5,,3/8,,imperial,209.988531418,fleb,Bulon G5 UNF. 5 3/8 1 1/2
108NF00000F0044,bulón,5,,3/8,,imperial,191.10762358917285,fleb,Bulon G5 UNF. 5 3/8 1 3/4
108NF00000F0050,bulón,5,,3/8,,imperial,214.15874932106274,fleb,Bulon G5 UNF. 5 3/8 2
108NF00000F0056,bulón,5,,3/8,,imperial,237.40689322160125,fleb,Bulon G5 UNF. 5 3/8 2 1/4
108NF00000F0063,bulón,5,,3/8,,imperial,260.3266735077254,fleb,Bulon G5 UNF. 5 3/8 2 1/2
108NF00000F0070,bulón,5,,3/8,,imperial,354.4685217603299,fleb,Bulon G5 UNF. 5 3/8 2 3/4
108NF00000F0076,bulón,5,,3/8,,imperial,306.82296130880246,fleb,Bulon G5 UNF. 5 3/8 3
108NF00000F0082,bulón,5,,3/8,,imperial,412.1784269936584,fleb,Bulon G5 UNF. 5 3/8 3 1/4
108NF00000F0090,bulón,5,,3/8,,imperial,352.99088549546514,fleb,Bulon G5 UNF. 5 3/8 3 1/2
108NF00000F0100,bulón,5,,3/8,,imperial,399.1588096821279,fleb,Bulon G5 UNF. 5 3/8 4
108NF00000F0110,bulón,5,,3/8,,imperial,445.32673386879054,fleb,Bulon G5 UNF. 5 3/8 4 1/2
108NF00000F0125,bulón,5,,3/8,,imperial,537.4287382475516,fleb,Bulon G5 UNF. 5 3/8 5
108NF00000G0025,bulón,5,,7/16,,imperial,214.2036278388889,fleb,Bulon G5 UNF. 5 7/16 1
108NF00000G0032,bulón,5,,7/16,,imperial,244.57578402500002,fleb,Bulon G5 UNF. 5 7/16 1 1/4
108NF00000G0038,bulón,5,,7/16,,imperial,283.7398801597222,fleb,Bulon G5 UNF. 5 7/16 1 1/2
108NF00000G0044,bulón,5,,7/16,,imperial,322.1047090263888,fleb,Bulon G5 UNF. 5 7/16 1 3/4
108NF00000G0050,bulón,5,,7/16,,imperial,360.4695378930557,fleb,Bulon G5 UNF. 5 7/16 2
108NF00000G0056,bulón,5,,7/16,,imperial,319.0674934077779,fleb,Bulon G5 UNF. 5 7/16 2 1/4
108NF00000G0063,bulón,5,,7/16,,imperial,437.1991956263889,fleb,Bulon G5 UNF. 5 7/16 2 1/2
108NF00000G0070,bulón,5,,7/16,,imperial,475.5640244930557,fleb,Bulon G5 UNF. 5 7/16 2 3/4
108NF00000G0076,bulón,5,,7/16,,imperial,490.307044195,fleb,Bulon G5 UNF. 5 7/16 3
108NF00000G0082,bulón,5,,7/16,,imperial,528.4335639613297,fleb,Bulon G5 UNF. 5 7/16 3 1/4
108NF00000G0090,bulón,5,,7/16,,imperial,450.8079697170825,fleb,Bulon G5 UNF. 5 7/16 3 1/2
108NF00000G0100,bulón,5,,7/16,,imperial,666.170513464,fleb,Bulon G5 UNF. 5 7/16 4
108NF00000G0110,bulón,5,,7/16,,imperial,837.4002696941927,fleb,Bulon G5 UNF. 5 7/16 4 1/2
108NF00000G0125,bulón,5,,7/16,,imperial,737.7020682390685,fleb,Bulon G5 UNF. 5 7/16 5
108NF00000G0140,bulón,5,,7/16,,imperial,1008.4704641247533,fleb,Bulon G5 UNF. 5 7/16 5 1/2
108NF00000H0019,bulón,5,,1/2,,imperial,293.0981194643334,fleb,Bulon G5 UNF. 5 1/2 3/4
108NF00000H0022,bulón,5,,1/2,,imperial,319.1051926666667,fleb,Bulon G5 UNF. 5 1/2 7/8
108NF00000H0025,bulón,5,,1/2,,imperial,333.6244789330001,fleb,Bulon G5 UNF. 5 1/2 1
108NF00000H0032,bulón,5,,1/2,,imperial,374.1508384016667,fleb,Bulon G5 UNF. 5 1/2 1 1/4
108NF00000H0038,bulón,5,,1/2,,imperial,354.654144772,fleb,Bulon G5 UNF. 5 1/2 1 1/2
108NF00000H0044,bulón,5,,1/2,,imperial,396.81865694291497,fleb,Bulon G5 UNF. 5 1/2 1 3/4
108NF00000H0050,bulón,5,,1/2,,imperial,439.2349985860001,fleb,Bulon G5 UNF. 5 1/2 2
108NF00000H0056,bulón,5,,1/2,,imperial,385.12340582625,fleb,Bulon G5 UNF. 5 1/2 2 1/4
108NF00000H0063,bulón,5,,1/2,,imperial,619.181150234,fleb,Bulon G5 UNF. 5 1/2 2 1/2
108NF00000H0070,bulón,5,,1/2,,imperial,534.852523021355,fleb,Bulon G5 UNF. 5 1/2 2 3/4
108NF00000H0076,bulón,5,,1/2,,imperial,644.6016254240002,fleb,Bulon G5 UNF. 5 1/2 3
108NF00000H0082,bulón,5,,1/2,,imperial,651.04048738717,fleb,Bulon G5 UNF. 5 1/2 3 1/4
108NF00000H0090,bulón,5,,1/2,,imperial,734.0302638013586,fleb,Bulon G5 UNF. 5 1/2 3 1/2
108NF00000H0100,bulón,5,,1/2,,imperial,878.0078067140001,fleb,Bulon G5 UNF. 5 1/2 4
108NF00000H0110,bulón,5,,1/2,,imperial,1029.4283905007644,fleb,Bulon G5 UNF. 5 1/2 4 1/2
108NF00000H0125,bulón,5,,1/2,,imperial,904.1557421970693,fleb,Bulon G5 UNF. 5 1/2 5
108NF00000H0140,bulón,5,,1/2,,imperial,1047.4358756658419,fleb,Bulon G5 UNF. 5 1/2 5 1/2
108NF00000H0155,bulón,5,,1/2,,imperial,1133.1788255402557,fleb,Bulon G5 UNF. 5 1/2 6
108NF00000H0175,bulón,5,,1/2,,imperial,1584.1009989297995,fleb,Bulon G5 UNF. 5 1/2 7
108NF00000H0200,bulón,5,,1/2,,imperial,1401.0398009479252,fleb,Bulon G5 UNF. 5 1/2 8
108NF00000I0025,bulón,5,,9/16,,imperial,345.487367355,fleb,Bulon G5 UNF. 5 9/16 1
108NF00000I0032,bulón,5,,9/16,,imperial,312.30496484067805,fleb,Bulon G5 UNF. 5 9/16 1 1/4
108NF00000I0038,bulón,5,,9/16,,imperial,435.2750447466951,fleb,Bulon G5 UNF. 5 9/16 1 1/2
108NF00000I0044,bulón,5,,9/16,,imperial,533.1366933029999,fleb,Bulon G5 UNF. 5 9/16 1 3/4
108NF00000I0050,bulón,5,,9/16,,imperial,540.3776771450001,fleb,Bulon G5 UNF. 5 9/16 2
108NF00000I0056,bulón,5,,9/16,,imperial,591.8732579585765,fleb,Bulon G5 UNF. 5 9/16 2 1/4
108NF00000I0063,bulón,5,,9/16,,imperial,647.5288316580001,fleb,Bulon G5 UNF. 5 9/16 2 1/2
108NF00000I0070,bulón,5,,9/16,,imperial,829.4778086240002,fleb,Bulon G5 UNF. 5 9/16 2 3/4
108NF00000I0076,bulón,5,,9/16,,imperial,852.433268038,fleb,Bulon G5 UNF. 5 9/16 3
108NF00000I0090,bulón,5,,9/16,,imperial,937.9640934144941,fleb,Bulon G5 UNF. 5 9/16 3 1/2
108NF00000I0100,bulón,5,,9/16,,imperial,1125.5107969730002,fleb,Bulon G5 UNF. 5 9/16 4
108NF00000I0110,bulón,5,,9/16,,imperial,1141.302304288,fleb,Bulon G5 UNF. 5 9/16 4 1/2
108NF00000I0125,bulón,5,,9/16,,imperial,1296.5982981759998,fleb,Bulon G5 UNF. 5 9/16 5
108NF00000I0140,bulón,5,,9/16,,imperial,1131.7914985445175,fleb,Bulon G5 UNF. 5 9/16 5 1/2
108NF00000I0155,bulón,5,,9/16,,imperial,1225.7136531732115,fleb,Bulon G5 UNF. 5 9/16 6
108NF00000J0025,bulón,5,,5/8,,imperial,548.6200736459999,fleb,Bulon G5 UNF. 5 5/8 1
108NF00000J0032,bulón,5,,5/8,,imperial,489.93048437224184,fleb,Bulon G5 UNF. 5 5/8 1 1/4
108NF00000J0038,bulón,5,,5/8,,imperial,676.6468305120002,fleb,Bulon G5 UNF. 5 5/8 1 1/2
108NF00000J0044,bulón,5,,5/8,,imperial,632.199514801,fleb,Bulon G5 UNF. 5 5/8 1 3/4
108NF00000J0050,bulón,5,,5/8,,imperial,698.3697820379999,fleb,Bulon G5 UNF. 5 5/8 2
108NF00000J0056,bulón,5,,5/8,,imperial,611.0566904479351,fleb,Bulon G5 UNF. 5 5/8 2 1/4
108NF00000J0063,bulón,5,,5/8,,imperial,938.1695979970002,fleb,Bulon G5 UNF. 5 5/8 2 1/2
108NF00000J0070,bulón,5,,5/8,,imperial,1012.9180700325335,fleb,Bulon G5 UNF. 5 5/8 2 3/4
108NF00000J0076,bulón,5,,5/8,,imperial,1137.6047806240003,fleb,Bulon G5 UNF. 5 5/8 3
108NF00000J0082,bulón,5,,5/8,,imperial,972.3046876144601,fleb,Bulon G5 UNF. 5 5/8 3 1/4
108NF00000J0090,bulón,5,,5/8,,imperial,1034.8446320790285,fleb,Bulon G5 UNF. 5 5/8 3 1/2
108NF00000J0100,bulón,5,,5/8,,imperial,1449.5067995735715,fleb,Bulon G5 UNF. 5 5/8 4
108NF00000J0110,bulón,5,,5/8,,imperial,1706.6227820651527,fleb,Bulon G5 UNF. 5 5/8 4 1/2
108NF00000J0125,bulón,5,,5/8,,imperial,1871.943915946278,fleb,Bulon G5 UNF. 5 5/8 5
108NF00000J0140,bulón,5,,5/8,,imperial,1728.746376406,fleb,Bulon G5 UNF. 5 5/8 5 1/2
108NF00000J0155,bulón,5,,5/8,,imperial,1920.5554164760001,fleb,Bulon G5 UNF. 5 5/8 6
108NF00000J0175,bulón,5,,5/8,,imperial,2545.89910615,fleb,Bulon G5 UNF. 5 5/8 7
108NF00000J0200,bulón,5,,5/8,,imperial,2070.81820507477,fleb,Bulon G5 UNF. 5 5/8 8
108NF00000J0225,bulón,5,,5/8,,imperial,2310.545577291943,fleb,Bulon G5 UNF. 5 5/8 9
108NF00000J0250,bulón,5,,5/8,,imperial,3427.9125635000005,fleb,Bulon G5 UNF. 5 5/8 10
