codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_unitario,proveedor,descripcion
TFC-45--500,tornillo_fix,phillips,4.5,,50,,otro,,,41.0344,borroni,FIX PHILLIPS 4.5 x 50.0 CHI
TFC-45--600,tornillo_fix,phillips,4.5,,60,,otro,,,49.6867,borroni,FIX PHILLIPS 4.5 x 60.0 CHI
TFC-50--250,tornillo_fix,phillips,5,,25,,otro,,,32.3762,borroni,FIX PHILLIPS 5.0 x 25.0 CHI
TFC-50--300,tornillo_fix,phillips,5,,30,,otro,,,35.9667,borroni,FIX PHILLIPS 5.0 x 30.0 CHI
TFC-50--350,tornillo_fix,phillips,5,,35,,otro,,,39.2556,borroni,FIX PHILLIPS 5.0 x 35.0 CHI
TFC-50--400,tornillo_fix,phillips,5,,40,,otro,,,43.8391,borroni,FIX PHILLIPS 5.0 x 40.0 CHI
TFC-50--450,tornillo_fix,phillips,5,,45,,otro,,,48.2458,borroni,FIX PHILLIPS 5.0 x 45.0 CHI
TFC-50--500,tornillo_fix,phillips,5,,50,,otro,,,53.2343,borroni,FIX PHILLIPS 5.0 x 50.0 CHI
TFC-50--600,tornillo_fix,phillips,5,,60,,otro,,,63.4129,borroni,FIX PHILLIPS 5.0 x 60.0 CHI
TFC-50--700,tornillo_fix,phillips,5,,70,,otro,,,73.5244,borroni,FIX PHILLIPS 5.0 x 70.0 CHI
TFC-50--800,tornillo_fix,phillips,5,,80,,otro,,,83.6523,borroni,FIX PHILLIPS 5.0 x 80.0 CHI
TFC-50--900,tornillo_fix,phillips,5,,90,,otro,,,95.7793,borroni,FIX PHILLIPS 5.0 x 90.0 CHI
TFC-60--100,tornillo_fix,phillips,6,,100,,otro,,,144.6021,borroni,FIX PHILLIPS 6.0 x 100.0 CHI
TFC-60--400,tornillo_fix,phillips,6,,40,,otro,,,65.0524,borroni,FIX PHILLIPS 6.0 x 40.0 CHI
TFC-60--500,tornillo_fix,phillips,6,,50,,otro,,,80.111,borroni,FIX PHILLIPS 6.0 x 50.0 HI
TFC-60--600,tornillo_fix,phillips,6,,60,,otro,,,89.2517,borroni,FIX PHILLIPS 6.0 x 60.0 CHI
TFC-60--700,tornillo_fix,phillips,6,,70,,otro,,,103.6337,borroni,FIX PHILLIPS 6.0 x 70.0 CHI
TFC-60--800,tornillo_fix,phillips,6,,80,,otro,,,111.2843,borroni,FIX PHILLIPS 6.0 x 80.0 CHI
TFC-60--900,tornillo_fix,phillips,6,,90,,otro,,,130.4092,borroni,FIX PHILLIPS 6.0 x 90.0 CHI
TFP-30--120,tornillo_fix,phillips,3,,12,,otro,,,8.4345,borroni,FIX PHILLIPS 3.0 x 12.0
TFP-30--160,tornillo_fix,phillips,3,,16,,otro,,,9.4362,borroni,FIX PHILLIPS 3.0 x 16.0
TFP-30--200,tornillo_fix,phillips,3,,20,,otro,,,10.3874,borroni,FIX PHILLIPS 3.0 x 20.0
TFP-30--250,tornillo_fix,phillips,3,,25,,otro,,,13.9499,borroni,FIX PHILLIPS 3.0 x 25.0
TFP-30--300,tornillo_fix,phillips,3,,30,,otro,,,15.6635,borroni,FIX PHILLIPS 3.0 x 30.0
TFP-35--120,tornillo_fix,phillips,3.5,,12,,otro,,,10.6615,borroni,FIX PHILLIPS 3.5 x 12.0
TFP-35--160,tornillo_fix,phillips,3.5,,16,,otro,,,11.7198,borroni,FIX PHILLIPS 3.5 x 16.0
TFP-35--200,tornillo_fix,phillips,3.5,,20,,otro,,,13.6253,borroni,FIX PHILLIPS 3.5 x 20.0
TFP-35--250,tornillo_fix,phillips,3.5,,25,,otro,,,15.8857,borroni,FIX PHILLIPS 3.5 x 25.0
TFP-35--300,tornillo_fix,phillips,3.5,,30,,otro,,,17.7796,borroni,FIX PHILLIPS 3.5 x 30.0
TFP-35--350,tornillo_fix,phillips,3.5,,35,,otro,,,20.296,borroni,FIX PHILLIPS 3.5 x 35.0
TFP-35--400,tornillo_fix,phillips,3.5,,40,,otro,,,22.5359,borroni,FIX PHILLIPS 3.5 x 40.0
TFP-40--120,tornillo_fix,phillips,4,,12,,otro,,,12.8395,borroni,FIX PHILLIPS 4.0 x 12.0
TFP-40--160,tornillo_fix,phillips,4,,16,,otro,,,14.6495,borroni,FIX PHILLIPS 4.0 x 16.0
TFP-40--200,tornillo_fix,phillips,4,,20,,otro,,,17.5247,borroni,FIX PHILLIPS 4.0 x 20.0
TFP-40--250,tornillo_fix,phillips,4,,25,,otro,,,20.0913,borroni,FIX PHILLIPS 4.0 x 25.0
TFP-40--300,tornillo_fix,phillips,4,,30,,otro,,,23.1724,borroni,FIX PHILLIPS 4.0 x 30.0
TFP-40--350,tornillo_fix,phillips,4,,35,,otro,,,25.9001,borroni,FIX PHILLIPS 4.0 x 35.0
TFP-40--400,tornillo_fix,phillips,4,,40,,otro,,,29.1879,borroni,FIX PHILLIPS 4.0 x 40.0
TFP-40--450,tornillo_fix,phillips,4,,45,,otro,,,32.5742,borroni,FIX PHILLIPS 4.0 x 45.0
TFP-40--500,tornillo_fix,phillips,4,,50,,otro,,,36.1266,borroni,FIX PHILLIPS 4.0 x 50.0
TFP-45--200,tornillo_fix,phillips,4.5,,20,,otro,,,20.5137,borroni,FIX PHILLIPS 4.5 x 20.0
TFP-45--250,tornillo_fix,phillips,4.5,,25,,otro,,,25.2272,borroni,FIX PHILLIPS 4.5 x 25.0
TFP-45--300,tornillo_fix,phillips,4.5,,30,,otro,,,28.1233,borroni,FIX PHILLIPS 4.5 x 30.0
TFP-45--350,tornillo_fix,phillips,4.5,,35,,otro,,,32.2657,borroni,FIX PHILLIPS 4.5 x 35.0
TFP-45--400,tornillo_fix,phillips,4.5,,40,,otro,,,35.0407,borroni,FIX PHILLIPS 4.5 x 40.0
TFP-45--450,tornillo_fix,phillips,4.5,,45,,otro,,,38.9958,borroni,FIX PHILLIPS 4.5 x 45.0
TFP-45--500,tornillo_fix,phillips,4.5,,50,,otro,,,41.0344,borroni,FIX PHILLIPS 4.5 x 50.0
TFP-45--600,tornillo_fix,phillips,4.5,,60,,otro,,,49.6867,borroni,FIX PHILLIPS 4.5 x 60.0
TFP-50--250,tornillo_fix,phillips,5,,25,,otro,,,32.3762,borroni,FIX PHILLIPS 5.0 x 25.0
TFP-50--300,tornillo_fix,phillips,5,,30,,otro,,,35.9667,borroni,FIX PHILLIPS 5.0 x 30.0
TFP-50--350,tornillo_fix,phillips,5,,35,,otro,,,39.2556,borroni,FIX PHILLIPS 5.0 x 35.0
TFP-50--400,tornillo_fix,phillips,5,,40,,otro,,,43.8391,borroni,FIX PHILLIPS 5.0 x 40.0
TFP-50--450,tornillo_fix,phillips,5,,45,,otro,,,48.2458,borroni,FIX PHILLIPS 5.0 x 45.0
TFP-50--500,tornillo_fix,phillips,5,,50,,otro,,,53.2343,borroni,FIX PHILLIPS 5.0 x 50.0
TFP-50--600,tornillo_fix,phillips,5,,60,,otro,,,63.4129,borroni,FIX PHILLIPS 5.0 x 60.0
TFP-50--700,tornillo_fix,phillips,5,,70,,otro,,,73.5244,borroni,FIX PHILLIPS 5.0 x 70.0
TFP-50--800,tornillo_fix,phillips,5,,80,,otro,,,83.6523,borroni,FIX PHILLIPS 5.0 x 80.0
TFP-50--900,tornillo_fix,phillips,5,,90,,otro,,,95.7793,borroni,FIX PHILLIPS 5.0 x 90.0
TFP-60--100,tornillo_fix,phillips,6,,100,,otro,,,144.6021,borroni,FIX PHILLIPS 6.0 x 100.0
TFP-60--400,tornillo_fix,phillips,6,,40,,otro,,,65.0524,borroni,FIX PHILLIPS 6.0 x 40.0
TFP-60--500,tornillo_fix,phillips,6,,50,,otro,,,80.111,borroni,FIX PHILLIPS 6.0 x 50.0
TFP-60--600,tornillo_fix,phillips,6,,60,,otro,,,89.2517,borroni,FIX PHILLIPS 6.0 x 60.0
TFP-60--700,tornillo_fix,phillips,6,,70,,otro,,,103.6337,borroni,FIX PHILLIPS 6.0 x 70.0
TFP-60--800,tornillo_fix,phillips,6,,80,,otro,,,111.2843,borroni,FIX PHILLIPS 6.0 x 80.0
TFP-60--900,tornillo_fix,phillips,6,,90,,otro,,,130.4092,borroni,FIX PHILLIPS 6.0 x 90.0
TPA-42--130,clavo,,8,,1,,imperial,,,22.4528,borroni,"CAB TANQUE PUNTA AGUJA 8 X 1/2 (4,2 X 13)"
TPA-42--190,clavo,,8,,3,,imperial,,,28.0722,borroni,"CAB  TANQUE PUNTA AGUJA 8 X 3/4 (4,2 X 19)"
TPM-42--130,cabezal,,8,,1/2,,imperial,,,24.9395,borroni,"CAB TANQUE  PUNTA MECHA 8 x 1/2 (4,2 x 13)"
TPM-42--190,cabezal,,8,,3/4,,imperial,,,31.2129,borroni,"CAB TANQUE PUNTA MECHA 8 x 3/4 (4,2 x 19)"
TPM-42--250,cabezal,,,,,,otro,,,33.6559,borroni,"CAB TANQUE PUNTA MECHA 8 x 1 (4,2 x 25)"
TPM-48--190,cabezal,,10,,3/4,4.8,imperial,,,35.2468,borroni,"CAB TANQUE PUNTA MECHA 10 x 3/4 (4,8 x 19)"
TPM-48--250,cabezal,,,,,4.8,otro,,,43.9299,borroni,"CAB TANQUE PUNTA MECHA 10 x 1 (4,8 x 25)"
TPM-48--320,cabezal,,10,,1 1/4,4.8,imperial,,,51.876,borroni,"CAB TANQUE PUNTA MECHA 10 x 1 1/4 (4,8 x 32)"
TRG-35--160,tornillo_drywall,phillips,6,,5/8,,imperial,,,11.2999,borroni,DRYWALL PHILLIPS 6 X 5/8 RG
TRG-35--190,tornillo_drywall,phillips,6,,3/4,,imperial,,,14.1238,borroni,DRYWALL PHILLIPS 6 X 3/4 RG
TRG-35--250,tornillo_drywall,phillips,6,,1,,otro,,,18.5631,borroni,DRYWALL PHILLIPS 6 X 1  RG
TRG-35--320,tornillo_drywall,phillips,6,,1 1/4,,imperial,,,24.2172,borroni,DRYWALL PHILLIPS 6 X 1 1/4 RG
TRG-35--380,tornillo_drywall,phillips,6,,1 1/2,,imperial,,,26.6344,borroni,DRYWALL PHILLIPS 6 x 1 1/2 RG
TRG-35--420,tornillo_drywall,phillips,6,,1 5/8,,imperial,,,29.4634,borroni,DRYWALL PHILLIPS 6 X 1 5/8 RG
TRG-35--450,tornillo_drywall,phillips,6,,1 3/4,,imperial,,,31.4813,borroni,DRYWALL PHILLIPS 6 X 1 3/4 RG
TRG-35--500,tornillo_drywall,phillips,6,,2,,otro,,,33.4932,borroni,DRYWALL PHILLIPS 6 X 2 RG
TRG-35--550,tornillo_drywall,phillips,6,,2 1/4,,imperial,,,36.7262,borroni,DRYWALL PHILLIPS 6 X 2 1/4 RG
TRG-39--650,tornillo_drywall,phillips,7,,2 1/2,,imperial,,,41.5655,borroni,DRYWALL PHILLIPS 7 X 2 1/2 RG
TRG-42--250,tornillo_drywall,phillips,8,,1,,otro,,,24.2172,borroni,DRYWALL PHILLIPS 8 X 1 RG
TRG-42--320,tornillo_drywall,phillips,8,,1 1/4,,imperial,,,28.2512,borroni,DRYWALL PHILLIPS 8 X 1 1/4 RG
TRG-42--380,tornillo_drywall,phillips,8,,1 1/2,,imperial,,,33.4932,borroni,DRYWALL PHILLIPS 8 X 1 1/2 RG
TRG-42--420,tornillo_drywall,phillips,8,,1 5/8,,imperial,,,36.3234,borroni,DRYWALL PHILLIPS 8 X 1 5/8 RG
TRG-42--450,tornillo_drywall,phillips,8,,1 3/4,,imperial,,,38.7431,borroni,DRYWALL PHILLIPS 8 X 1 3/4 RG
TRG-42--500,tornillo_drywall,phillips,8,,2,,otro,,,44.3978,borroni,DRYWALL PHILLIPS 8 X 2 RG
TRG-42--650,tornillo_drywall,phillips,8,,2 1/2,,imperial,,,54.8842,borroni,DRYWALL PHILLIPS 8 X 2 1/2 RG
TRG-42--750,tornillo_drywall,phillips,8,,3,,otro,,,65.7823,borroni,DRYWALL PHILLIPS 8 X 3 RG
TRG-48--100,tornillo_drywall,phillips,10,,4,,otro,,,107.3503,borroni,DRYWALL PHILLIPS 10 X 4 RG
TRG-48--250,tornillo_drywall,phillips,10,,1,,otro,,,30.6713,borroni,DRYWALL PHILLIPS 10 X 1 RG
TRG-48--380,tornillo_drywall,phillips,10,,1 1/2,,imperial,,,45.6093,borroni,DRYWALL PHILLIPS 10 X 1 1/2 RG
TRG-48--450,tornillo_drywall,phillips,10,,1 3/4,,imperial,,,49.6354,borroni,DRYWALL PHILLIPS 10 X 1 3/4 RG
TRG-48--500,tornillo_drywall,phillips,10,,2,,otro,,,56.4996,borroni,DRYWALL PHILLIPS 10 X 2 RG
TRG-48--650,tornillo_drywall,phillips,10,,2 1/4,,imperial,,,71.0306,borroni,DRYWALL PHILLIPS 10 X 2 1/4 RG
TRG-48--750,tornillo_drywall,phillips,10,,3,,otro,,,81.9294,borroni,DRYWALL PHILLIPS 10 X 3 RG
AUT-00-0-M06-0100-2-2,tuerca,,M6,1.0,,,métrico,,,23.8191,borroni,"TU AUT  M6 - 1,00 ZD"
AUT-00-0-M08-0100-2-2,tuerca,,M8,1.0,,,métrico,,,52.7523,borroni,"TU AUT  M8 - 1,00 ZD MB"
AUT-00-0-M08-0125-2-2,tuerca,,M8,1.25,,,métrico,,,51.6768,borroni,"TU AUT  M8 - 1,25 ZD"
AUT-00-0-M10-0125-2-2,tuerca,,M10,1.25,,,métrico,,,115.5439,borroni,"TU AUT  M10 - 1,25 ZD MB"
AUT-00-0-M10-0150-2-2,tuerca,,M10,1.5,,,métrico,,,111.9671,borroni,"TU AUT  M10 - 1,50 ZD"
AUT-00-0-M12-0125-2-2,tuerca,,M12,1.25,,,métrico,,,172.8559,borroni,"TU AUT  M12 - 1,25 ZD MB"
AUT-00-0-M12-0150-2-2,tuerca,,M12,1.5,,,métrico,,,171.0958,borroni,"TU AUT  M12  - 1,50 ZD MB"
AUT-00-0-M12-0175-2-2,tuerca,,M12,1.75,,,métrico,,,165.8009,borroni,"TU AUT  M12 - 1,75 ZD"
AUT-00-0-M14-0150-2-2,tuerca,,M14,1.5,,,métrico,,,258.1631,borroni,"TU AUT  M14  - 1,50 ZD MB"
AUT-00-0-M14-0200-2-2,tuerca,,M14,2.0,,,métrico,,,252.8957,borroni,"TU AUT  M14 - 2,00 ZD"
AUT-00-0-M16-0150-2-2,tuerca,,M16,1.5,,,métrico,,,355.5143,borroni,"TU AUT  M16 - 1,50 ZD MB"
AUT-00-0-M16-0200-2-2,tuerca,,M16,2.0,,,métrico,,,344.5264,borroni,"TU AUT  M16 - 2,00 ZD"
AUT-00-0-M18-0150-1-2,tuerca,,M18,1.5,,,métrico,,zinc,444.3971,borroni,"TU AUT  M18  - 1,50 ZA"
AUT-00-0-M18-0150-2-2,tuerca,,M18,1.5,,,métrico,,,444.3971,borroni,"TU AUT  M18  - 1,50 ZD MB"
AUT-00-0-M18-0250-2-2,tuerca,,M18,2.5,,,métrico,,,444.4113,borroni,"TU AUT  M18  - 2,50 ZD"
AUT-00-0-M20-0150-2-2,tuerca,,M20,1.5,,,métrico,,,644.3734,borroni,"TU AUT  M20 - 1,50 ZD MB"
AUT-00-0-M20-0250-2-2,tuerca,,M20,2.5,,,métrico,,,644.3757,borroni,"TU AUT  M20  - 2,50 ZD"
AUT-00-1-102-1300-1-2,tuerca,,1/2,13,,,imperial,UNC,zinc,215.3231,borroni,TU AUT UNC 1/2 - 13 ZA
AUT-00-1-104-2000-1-2,tuerca,,1/4,20,,,imperial,UNC,zinc,44.2264,borroni,TU AUT UNC 1/4 - 20 ZA
AUT-00-1-304-1000-1-2,tuerca,,3/4,10,,,imperial,UNC,zinc,599.2488,borroni,TU AUT UNC 3/4 - 10 ZA
AUT-00-1-308-1600-1-2,tuerca,,3/8,16,,,imperial,UNC,zinc,93.4628,borroni,TU AUT UNC 3/8 - 16 ZA
AUT-00-1-316-2400-1-2,tuerca,,3/16,24,,,imperial,UNC,zinc,30.9223,borroni,TU AUT UNC 3/16 - 24 ZA
AUT-00-1-508-1100-1-2,tuerca,,5/8,11,,,imperial,UNC,zinc,424.4192,borroni,TU AUT UNC 5/8 - 11 ZA
AUT-00-1-516-1800-1-2,tuerca,,5/16,18,,,imperial,UNC,zinc,59.3775,borroni,TU AUT UNC 5/16 - 18 ZA
AUT-00-1-916-1200-1-2,tuerca,,9/16,12,,,imperial,UNC,zinc,376.8255,borroni,TU AUT UNC 9/16 - 12 ZA
AUT-00-3-102-1200-1-2,tuerca,,1/2,12,,,imperial,BSW,zinc,215.3231,borroni,TU AUT BSW 1/2 - 12 ZA
HEX-G2-1-100-0800-1-1,tuerca,hexagonal,1,,,G2,imperial,UNC,zinc,960.2285,borroni,TU HEX G2 UNC 1- 8 ZA
HEX-G2-1-100-0800-2-1,tuerca,hexagonal,1,,,G2,imperial,UNC,,960.2285,borroni,TU HEX G2 UNC 1- 8 ZD
HEX-G2-1-100-0800-3-1,tuerca,hexagonal,1,,,G2,imperial,UNC,natural,884.7892,borroni,TU HEX G2 UNC 1- 8 NAT
HEX-G2-1-102-1300-1-1,tuerca,hexagonal,1/2,13,,G2,imperial,UNC,zinc,122.5559,borroni,TU HEX G2 UNC 1/2- 13 ZA
HEX-G2-1-102-1300-2-1,tuerca,hexagonal,1/2,13,,G2,imperial,UNC,,122.5559,borroni,TU HEX G2 UNC 1/2- 13 ZD
HEX-G2-1-102-1300-3-1,tuerca,hexagonal,1/2,13,,G2,imperial,UNC,natural,111.8317,borroni,TU HEX G2 UNC 1/2- 13 NAT
HEX-G2-1-104-2000-1-1,tuerca,hexagonal,1/4,20,,G2,imperial,UNC,zinc,24.2464,borroni,TU HEX G2 UNC 1/4 - 20 ZA
HEX-G2-1-104-2000-2-1,tuerca,hexagonal,1/4,20,,G2,imperial,UNC,,24.2464,borroni,TU HEX G2 UNC 1/4 - 20 ZD
HEX-G2-1-104-2000-3-1,tuerca,hexagonal,1/4,20,,G2,imperial,UNC,natural,22.1226,borroni,TU HEX G2 UNC 1/4 - 20 NAT
HEX-G2-1-304-1000-1-1,tuerca,hexagonal,3/4,10,,G2,imperial,UNC,zinc,381.1164,borroni,TU HEX G2 UNC 3/4- 10 ZA
HEX-G2-1-304-1000-2-1,tuerca,hexagonal,3/4,10,,G2,imperial,UNC,,381.1164,borroni,TU HEX G2 UNC 3/4- 10 ZD
HEX-G2-1-304-1000-3-1,tuerca,hexagonal,3/4,10,,G2,imperial,UNC,natural,347.7278,borroni,TU HEX G2 UNC 3/4- 10 NAT
HEX-G2-1-308-1600-1-1,tuerca,hexagonal,3/8,16,,G2,imperial,UNC,zinc,51.1666,borroni,TU HEX G2 UNC 3/8 - 16 ZA
HEX-G2-1-308-1600-2-1,tuerca,hexagonal,3/8,16,,G2,imperial,UNC,,51.1666,borroni,TU HEX G2 UNC 3/8 - 16 ZD
HEX-G2-1-308-1600-3-1,tuerca,hexagonal,3/8,16,,G2,imperial,UNC,natural,46.6868,borroni,TU HEX G2 UNC 3/8 - 16 NAT
HEX-G2-1-316-2400-1-1,tuerca,hexagonal,3/16,24,,G2,imperial,UNC,zinc,19.2093,borroni,TU HEX G2 UNC 3/16 - 24 ZA
HEX-G2-1-316-2400-2-1,tuerca,hexagonal,3/16,24,,G2,imperial,UNC,,19.2093,borroni,TU HEX G2 UNC 3/16 - 24 ZD
HEX-G2-1-316-2400-3-1,tuerca,hexagonal,3/16,24,,G2,imperial,UNC,natural,16.849,borroni,TU HEX G2 UNC 3/16 - 24 NAT
HEX-G2-1-316-2456-1-1,tuerca,hexagonal,3/16,24,,G2,imperial,UNC,zinc,14.1155,borroni,TU HEX G2 UNC 3/16 - 24 ZA (Llave 5/16)
HEX-G2-1-316-2456-3-1,tuerca,hexagonal,3/16,24,,G2,imperial,UNC,natural,12.5805,borroni,TU HEX G2 UNC 3/16 - 24 NAT (Llave 5/16) - ALTURA 4.00 MM
HEX-G2-1-508-1100-1-1,tuerca,hexagonal,5/8,11,,G2,imperial,UNC,zinc,237.9195,borroni,TU HEX G2 UNC 5/8 - 11 ZA
HEX-G2-1-508-1100-2-1,tuerca,hexagonal,5/8,11,,G2,imperial,UNC,,237.9195,borroni,TU HEX G2 UNC 5/8 - 11 ZD
HEX-G2-1-508-1100-3-1,tuerca,hexagonal,5/8,11,,G2,imperial,UNC,natural,217.0754,borroni,TU HEX G2 UNC 5/8 - 11 NAT
HEX-G2-1-516-1800-1-1,tuerca,hexagonal,5/16,18,,G2,imperial,UNC,zinc,35.433,borroni,TU HEX G2 UNC 5/16- 18 ZA
HEX-G2-1-516-1800-2-1,tuerca,hexagonal,5/16,18,,G2,imperial,UNC,,35.433,borroni,TU HEX G2 UNC 5/16- 18 ZD
HEX-G2-1-516-1800-3-1,tuerca,hexagonal,5/16,18,,G2,imperial,UNC,natural,32.3334,borroni,TU HEX G2 UNC 5/16- 18 NAT
HEX-G2-1-708-0900-1-1,tuerca,hexagonal,7/8,9,,G2,imperial,UNC,zinc,627.5545,borroni,TU HEX G2 UNC 7/8 - 9 ZA
HEX-G2-1-708-0900-2-1,tuerca,hexagonal,7/8,9,,G2,imperial,UNC,,627.5545,borroni,TU HEX G2 UNC 7/8 - 9 ZD
HEX-G2-1-708-0900-3-1,tuerca,hexagonal,7/8,9,,G2,imperial,UNC,natural,578.2453,borroni,TU HEX G2 UNC 7/8 - 9 NAT
HEX-G2-1-716-1400-1-1,tuerca,hexagonal,7/16,14,,G2,imperial,UNC,zinc,91.8879,borroni,TU HEX G2 UNC 7/16- 14 ZA
HEX-G2-1-716-1400-2-1,tuerca,hexagonal,7/16,14,,G2,imperial,UNC,,91.8879,borroni,TU HEX G2 UNC 7/16- 14 ZD
HEX-G2-1-716-1400-3-1,tuerca,hexagonal,7/16,14,,G2,imperial,UNC,natural,83.8442,borroni,TU HEX G2 UNC 7/16- 14 NAT
HEX-G2-1-716-1458-1-1,tuerca,hexagonal,7/16,14,,G2,imperial,UNC,zinc,91.8879,borroni,TU HEX G2 UNC 7/16- 14 ( Llave 5/8)  ZA
HEX-G2-1-716-1458-3-1,tuerca,hexagonal,7/16,14,,G2,imperial,UNC,natural,83.8442,borroni,TU HEX G2 UNC 7/16- 14 ( Llave 5/8)  NAT
HEX-G2-1-916-1200-1-1,tuerca,hexagonal,9/16,12,,G2,imperial,UNC,zinc,186.4526,borroni,TU HEX G2 UNC 9/16- 12 ZA
HEX-G2-1-916-1200-2-1,tuerca,hexagonal,9/16,12,,G2,imperial,UNC,,186.4526,borroni,TU HEX G2 UNC 9/16- 12 ZD
HEX-G2-1-916-1200-3-1,tuerca,hexagonal,9/16,12,,G2,imperial,UNC,natural,170.1213,borroni,TU HEX G2 UNC 9/16- 12 NAT
HEX-G2-3-102-1200-1-1,tuerca,hexagonal,1/2,12,,G2,imperial,BSW,zinc,122.1433,borroni,TU HEX G2 BSW 1/2- 12 ZA
HEX-G2-3-102-1200-2-1,tuerca,hexagonal,1/2,12,,G2,imperial,BSW,,122.1433,borroni,TU HEX G2 BSW 1/2- 12 ZD
HEX-G2-3-102-1200-3-1,tuerca,hexagonal,1/2,12,,G2,imperial,BSW,natural,106.7133,borroni,TU HEX G2 BSW 1/2- 12 NAT
MET-00-0-M05-0080-1-1,tuerca,,M5,0.8,,,métrico,,zinc,9.8283,borroni,"TU MET M5 - 0,80 ZA"
MET-00-0-M05-0080-2-1,tuerca,,M5,0.8,,,métrico,,,9.8283,borroni,"TU MET M5 - 0,80 ZD"
MET-00-0-M05-0080-3-1,tuerca,,M5,0.8,,,métrico,,natural,9.3555,borroni,"TU MET M5 - 0,8 NAT"
MET-00-0-M06-0100-1-1,tuerca,,M6,1.0,,,métrico,,zinc,18.0681,borroni,"TU MET M6 - 1,00 ZA"
MET-00-0-M06-0100-2-1,tuerca,,M6,1.0,,,métrico,,,18.0681,borroni,"TU MET M6 - 1,00 ZD"
MET-00-0-M06-0100-3-1,tuerca,,M6,1.0,,,métrico,,natural,17.2063,borroni,TU MET M6 - 1.00 NAT
MET-00-0-M07-0100-2-1,tuerca,,M7,1.0,,,métrico,,,22.1226,borroni,"TU MET M7 - 1,00 ZD"
MET-00-0-M08-0125-1-1,tuerca,,M8,1.25,,,métrico,,zinc,34.8117,borroni,"TU MET M8 - 1,25 ZA"
MET-00-0-M08-0125-2-1,tuerca,,M8,1.25,,,métrico,,,34.8117,borroni,"TU MET M8 - 1,25 ZD"
MET-00-0-M08-0125-3-1,tuerca,,M8,1.25,,,métrico,,natural,33.1528,borroni,"TU MET M8 - 1,25 NAT"
MET-00-0-M10-0125-1-1,tuerca,,M10,1.25,,,métrico,,zinc,75.2201,borroni,"TU MET M10 - 1,25 ZA MB"
MET-00-0-M10-0125-2-2,tuerca,,M10,1.25,,,métrico,,,75.2201,borroni,"TU MET M10 - 1,25 ZD MB"
MET-00-0-M10-0150-1-1,tuerca,,M10,1.5,,,métrico,,zinc,75.2201,borroni,"TU MET M10 - 1,50 ZA"
MET-00-0-M10-0150-2-1,tuerca,,M10,1.5,,,métrico,,,75.2201,borroni,"TU MET M10 - 1,50 ZD"
MET-00-0-M10-0150-3-1,tuerca,,M10,1.5,,,métrico,,natural,71.6158,borroni,"TU MET M10 - 1,50 NAT"
MET-00-0-M12-0125-1-1,tuerca,,M12,1.25,,,métrico,,zinc,113.1589,borroni,"TU MET M12 - 1,25 ZA MB"
MET-00-0-M12-0175-1-1,tuerca,,M12,1.75,,,métrico,,zinc,113.1589,borroni,"TU MET M12 - 1,75 ZA"
MET-00-0-M12-0175-2-1,tuerca,,M12,1.75,,,métrico,,,113.1589,borroni,"TU MET M12 - 1,75 ZD"
MET-00-0-M12-0175-3-1,tuerca,,M12,1.75,,,métrico,,natural,107.7885,borroni,"TU MET M12 - 1,75 NAT"
MET-00-0-M14-0150-1-2,tuerca,,M14,1.5,,,métrico,,zinc,186.578,borroni,"TU MET M14 - 1,50 ZA MB"
MET-00-0-M14-0150-2-2,tuerca,,M14,1.5,,,métrico,,,186.578,borroni,"TU MET M14 - 1,50 ZD MB"
MET-00-0-M14-0200-1-2,tuerca,,M14,2.0,,,métrico,,zinc,186.578,borroni,"TU MET M14 - 2,00 ZA"
MET-00-0-M14-0200-2-2,tuerca,,M14,2.0,,,métrico,,,186.578,borroni,"TU MET M14 - 2,00 ZD"
MET-00-0-M14-0200-3-2,tuerca,,M14,2.0,,,métrico,,natural,177.6421,borroni,TU MET M14 - 2.00 NAT
MET-00-0-M16-0200-1-2,tuerca,,M16,2.0,,,métrico,,zinc,292.0359,borroni,"TU MET M16 - 2,00 ZA"
MET-00-0-M16-0200-2-2,tuerca,,M16,2.0,,,métrico,,,292.0359,borroni,"TU MET M16 - 2,00 ZD"
MET-00-0-M16-0200-3-2,tuerca,,M16,2.0,,,métrico,,natural,275.7253,borroni,TU MET M16 - 2.00 NAT
MET-00-0-M18-0150-1-2,tuerca,,M18,1.5,,,métrico,,zinc,438.4758,borroni,"TU MET M18 - 1,50 ZA"
MET-00-0-M18-0250-1-2,tuerca,,M18,2.5,,,métrico,,zinc,438.4758,borroni,"TU MET M18 - 2,50 ZA"
MET-00-0-M18-0250-2-2,tuerca,,M18,2.5,,,métrico,,,438.4758,borroni,"TU MET M18 - 2,50 ZD"
MET-00-0-M18-0250-3-2,tuerca,,M18,2.5,,,métrico,,natural,413.9474,borroni,"TU MET M18 - 2,5 NAT"
MET-00-0-M20-0250-1-2,tuerca,,M20,2.5,,,métrico,,zinc,552.4817,borroni,"TU MET M20 - 2,50 ZA"
MET-00-0-M20-0250-2-2,tuerca,,M20,2.5,,,métrico,,,552.4817,borroni,"TU MET M20 - 2,50 ZD"
MET-00-0-M20-0250-3-2,tuerca,,M20,2.5,,,métrico,,natural,521.5763,borroni,"TU MET M20 - 2,5 NAT"
MET-00-0-M22-0250-2-2,tuerca,,M22,2.5,,,métrico,,,615.6075,borroni,"TU MET M22 - 2,50 ZD"
