tipo_de_producto,codigo_de_producto,descripcion,unid_de_medida,cant_minimo,precio,fecha_de_vigencia,proveedor,hoja_origen
BUL,HEX-G5--1--100--500--RP--2--2,BU HEX G5 UNC - 1  x 5 RP ZD,UN,40,5548.5085,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--100--512--RP--2--2,BU HEX G5 UNC - 1  x 5 1/2 RP ZD,UN,38,6002.7681,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--100--600--RP--2--2,BU HEX G5 UNC - 1  x 6 RP ZD,UN,35,6455.9193,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--100--RT--2--2,BU HEX G5 UNC - 1/2 x 1 RT ZD,UN,1000,381.6389,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--112--RT--2--2,BU HEX G5 UNC - 1/2 x 1 1/2 RT ZD,UN,700,434.3708,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--114--RT--2--2,BU HEX G5 UNC - 1/2 x 1 1/4 RT ZD,UN,800,388.0311,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--134--RT--2--2,BU HEX G5 UNC - 1/2 x 1 3/4 RT ZD,UN,600,486.4965,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--200--RT--2--2,BU HEX G5 UNC - 1/2 x 2 RT ZD,UN,560,530.3426,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--212--RT--2--2,BU HEX G5 UNC - 1/2 x 2 1/2 RP ZD,UN,400,620.0783,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--214--RT--2--2,BU HEX G5 UNC - 1/2 x 2 1/4 RP ZD,UN,500,581.6413,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--300--RT--2--2,BU HEX G5 UNC - 1/2 x 3 RP ZD,UN,360,729.3582,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--312--RT--2--2,BU HEX G5 UNC - 1/2 x 3 1/2 RP ZD,UN,300,830.546,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--400--RT--2--2,BU HEX G5 UNC - 1/2 x 4 RP ZD,UN,280,932.5422,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--412--RT--2--2,BU HEX G5 UNC - 1/2 x 4 1/2 RP ZD,UN,280,1244.481,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--102--500--RT--2--2,BU HEX G5 UNC - 1/2 x 5 RP ZD,UN,280,1375.1005,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--100--RT--2--2,BU HEX G5 UNC - 1/4 x 1 RT ZD,UN,3000,67.8561,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--102--RT--2--2,BU HEX G5 UNC - 1/4 x 1/2 RT ZD,UN,7600,53.7677,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--112--RT--2--2,BU HEX G5 UNC - 1/4 x 1 1/2 RT ZD,UN,3200,96.9349,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--114--RT--2--2,BU HEX G5 UNC - 1/4 x 1 1/4 RT ZD,UN,3600,78.4296,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--134--RT--2--2,BU HEX G5 UNC - 1/4 x 1 3/4 RT ZD,UN,2400,111.0312,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--200--RT--2--2,BU HEX G5 UNC - 1/4 x 2 RT ZD,UN,2000,123.9986,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--212--RT--2--2,BU HEX G5 UNC - 1/4 x 2 1/2 RP ZD,UN,1440,152.4523,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--214--RT--2--2,BU HEX G5 UNC - 1/4 x 2 1/4 RP ZD,UN,1700,138.3545,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--300--RT--2--2,BU HEX G5 UNC - 1/4 x 3 RP ZD,UN,1000,179.7644,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--304--RT--2--2,BU HEX G5 UNC - 1/4 x 3/4 RT ZD,UN,3800,57.5058,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--508--RT--2--2,BU HEX G5 UNC - 1/4 x 5/8 RT ZD,UN,6400,52.595,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--104--708--RT--2--2,BU HEX G5 UNC - 1/4 x 7/8 RT ZD,UN,3500,63.5266,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--112--RT--2--2,BU HEX G5 UNC - 3/4 x 1 1/2 RT ZD,UN,280,1101.7433,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--134--RT--2--2,BU HEX G5 UNC - 3/4 x 1 3/4 RT ZD,UN,240,1198.3915,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--200--RT--2--2,BU HEX G5 UNC - 3/4 x 2 RT ZD,UN,200,1304.883,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--212--RT--2--2,BU HEX G5 UNC - 3/4 x 2 1/2 RP ZD,UN,160,1535.8811,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--214--RT--2--2,BU HEX G5 UNC - 3/4 x 2 1/4 RP ZD,UN,180,1420.3822,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--300--RT--2--2,BU HEX G5 UNC - 3/4 x 3 RP ZD,UN,160,1766.8837,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--312--RT--2--2,BU HEX G5 UNC - 3/4 x 3 1/2 RP ZD,UN,160,1997.865,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--400--RT--2--2,BU HEX G5 UNC - 3/4 x 4 RP ZD,UN,140,2229.6965,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--412--RT--2--2,BU HEX G5 UNC - 3/4 x 4 1/2 RP ZD,UN,80,2623.1083,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--500--RT--2--2,BU HEX G5 UNC - 3/4 x 5 RP ZD,UN,70,2894.6997,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--304--600--RP--2--2,BU HEX G5 UNC - 3/4  x 6 RP ZD,UN,60,3890.7062,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--100--RT--2--2,BU HEX G5 UNC - 3/8 x 1 RT ZD,UN,2000,160.7432,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--102--RT--2--2,BU HEX G5 UNC - 3/8 x 1/2 RT ZD,UN,1800,124.0755,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--112--RT--2--2,BU HEX G5 UNC - 3/8 x 1 1/2 RT ZD,UN,1300,215.1032,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--114--RT--2--2,BU HEX G5 UNC - 3/8 x 1 1/4 RT ZD,UN,1600,184.5531,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--134--RT--2--2,BU HEX G5 UNC - 3/8 x 1 3/4 RT ZD,UN,1200,239.8021,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--200--RT--2--2,BU HEX G5 UNC - 3/8 x 2 RT ZD,UN,1000,273.9181,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--212--RT--2--2,BU HEX G5 UNC - 3/8 x 2 1/2 RP ZD,UN,800,333.5755,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--214--RT--2--2,BU HEX G5 UNC - 3/8 x 2 1/4 RP ZD,UN,900,303.3286,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--300--RT--2--2,BU HEX G5 UNC - 3/8 x 3 RP ZD,UN,700,392.394,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--304--RT--2--2,BU HEX G5 UNC - 3/8 x 3/4 RT ZD,UN,2400,141.8746,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--312--RT--2--2,BU HEX G5 UNC - 3/8 x 3 1/2 RP ZD,UN,500,451.2031,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--400--RT--2--2,BU HEX G5 UNC - 3/8 x 4 RP ZD,UN,400,510.8684,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--412--RP--2--2,BU HEX G5 UNC - 3/8  x 4 1/2 RP ZD,UN,350,685.2042,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--500--RP--2--2,BU HEX G5 UNC - 3/8  x 5 RP ZD,UN,330,756.2288,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--508--RT--2--2,BU HEX G5 UNC - 3/8 x 5/8 RT ZD,UN,2600,136.5854,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--308--708--RT--2--2,BU HEX G5 UNC - 3/8 x 7/8 RT ZD,UN,1400,159.7744,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--112--RT--2--2,BU HEX G5 UNC - 5/8 x 1 1/2 RT ZD,UN,400,694.6203,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--134--RT--2--2,BU HEX G5 UNC - 5/8 x 1 3/4 RT ZD,UN,360,767.533,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--200--RT--2--2,BU HEX G5 UNC - 5/8 x 2 RT ZD,UN,320,847.8073,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--212--RT--2--2,BU HEX G5 UNC - 5/8 x 2 1/2 RP ZD,UN,280,1007.5381,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--214--RT--2--2,BU HEX G5 UNC - 5/8 x 2 1/4   RP ZD,UN,300,928.0842,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--300--RT--2--2,BU HEX G5 UNC - 5/8 x 3 RP ZD,UN,240,1168.0838,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--312--RT--2--2,BU HEX G5 UNC - 5/8 x 3 1/2 RP ZD,UN,200,1327.8172,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--400--RT--2--2,BU HEX G5 UNC - 5/8 x 4 RP ZD,UN,200,1488.3671,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--412--RT--2--2,BU HEX G5 UNC - 5/8 x 4 1/2 RP ZD,UN,120,2033.9851,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--500--RT--2--2,BU HEX G5 UNC - 5/8 x 5 RP ZD,UN,100,2231.2743,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--508--600--RT--2--2,BU HEX G5 UNC - 5/8 x 6 RP ZD,UN,90,2626.4551,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--100--RT--2--2,BU HEX G5 UNC - 5/16 x 1 RT ZD,UN,2800,107.55,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--102--RT--2--2,BU HEX G5 UNC - 5/16 x 1/2 RT ZD,UN,2700,78.7237,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--112--RT--2--2,BU HEX G5 UNC - 5/16 x 1 1/2 RT ZD,UN,2000,148.724,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--114--RT--2--2,BU HEX G5 UNC - 5/16 x 1 1/4 RT ZD,UN,2280,124.3532,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--134--RT--2--2,BU HEX G5 UNC - 5/16 x 1 3/4 RT ZD,UN,1600,168.9824,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--200--RT--2--2,BU HEX G5 UNC - 5/16 x 2 RT ZD,UN,1200,190.0096,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--212--RT--2--2,BU HEX G5 UNC - 5/16 x 2 1/2 RP ZD,UN,1100,231.0662,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--214--RT--2--2,BU HEX G5 UNC - 5/16 x 2 1/4 RP ZD,UN,1200,210.0587,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--300--RT--2--2,BU HEX G5 UNC - 5/16 x 3 RP ZD,UN,1000,272.2295,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--304--RT--2--2,BU HEX G5 UNC - 5/16 x 3/4 RT ZD,UN,3600,91.5838,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--312--RT--2--2,BU HEX G5 UNC - 5/16 x 3 1/2 RP ZD,UN,800,312.5742,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--400--RT--2--2,BU HEX G5 UNC - 5/16 x 4 RP ZD,UN,800,353.7412,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--508--RT--2--2,BU HEX G5 UNC - 5/16 x 5/8 RT ZD,UN,4200,85.5599,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--516--708--RT--2--2,BU HEX G5 UNC - 5/16 x 7/8 RT ZD,UN,2100,100.9717,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--212--RP--2--2,BU HEX G5 UNC - 7/8  x 2 1/2 RP ZD,UN,100,2430.9281,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--300--RP--2--2,BU HEX G5 UNC - 7/8  x 3 RP ZD,UN,80,2778.1693,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--312--RP--2--2,BU HEX G5 UNC - 7/8  x 3 1/2 RP ZD,UN,70,3125.3985,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--400--RP--2--2,BU HEX G5 UNC - 7/8  x 4 RP ZD,UN,65,3472.9873,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--412--RP--2--2,BU HEX G5 UNC - 7/8  x 4 1/2 RP ZD,UN,60,3837.742,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--500--RP--2--2,BU HEX G5 UNC - 7/8  x 5 RP ZD,UN,55,4167.8141,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--512--RP--2--2,BU HEX G5 UNC - 7/8  x 5  1/2 RP ZD,UN,50,4515.0342,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--1--708--600--RP--2--2,BU HEX G5 UNC - 7/8  x 6 RP ZD,UN,45,4874.1968,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--100--RT--2--2,BU HEX G5 BSW - 1/2 x 1 RT ZD,UN,1000,381.6389,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--112--RT--2--2,BU HEX G5 BSW - 1/2 x 1 1/2 RT ZD,UN,700,434.3708,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--114--RT--2--2,BU HEX G5 BSW - 1/2 x 1 1/4 RT ZD,UN,800,388.0311,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--134--RT--2--2,BU HEX G5 BSW - 1/2 x 1 3/4 RT ZD,UN,600,486.4965,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--200--RT--2--2,BU HEX G5 BSW - 1/2 x 2 RT ZD,UN,560,530.3426,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--212--RT--2--2,BU HEX G5 BSW - 1/2 x 2 1/2 RP ZD,UN,400,620.0783,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--214--RT--2--2,BU HEX G5 BSW - 1/2 x 2 1/4 RP ZD,UN,500,581.6413,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--300--RT--2--2,BU HEX G5 BSW - 1/2 x 3 RP ZD,UN,360,729.3582,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--312--RT--2--2,BU HEX G5 BSW - 1/2 x 3 1/2 RP ZD,UN,300,830.546,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--400--RT--2--2,BU HEX G5 BSW - 1/2 x 4 RP ZD,UN,280,932.5422,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--412--RT--2--2,BU HEX G5 BSW - 1/2 x 4 1/2 RP ZD,UN,280,1244.481,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--500--RT--2--2,BU HEX G5 BSW - 1/2 x 5 RP ZD,UN,280,1375.1005,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--600--RP--2--2,BU HEX G5 BSW - 1/2 x 6 RP ZD,UN,150,1658.5517,2025-09-24,borroni,FIJACIONES
BUL,HEX-G5--3--102--708--RT--2--2,BU HEX G5 BSW - 1/2 x 7/8 RT ZD,UN,620,358.5352,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--010--RT--2--2,"BU HEX G8,8 - M6 x 10 RT ZD",UN,10000,37.1576,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--016--RT--2--2,"BU HEX G8,8 - M6 x 16 RT ZD",UN,7200,44.0665,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--020--RT--2--2,"BU HEX G8,8 - M6 x 20 RT ZD",UN,6000,51.9922,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--025--RT--2--2,"BU HEX G8,8 - M6 x 25 RT ZD",UN,5000,62.5694,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--030--RT--2--2,"BU HEX G8,8 - M6 x 30 RT ZD",UN,4000,71.3785,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--035--RT--2--2,"BU HEX G8,8 - M6 x 35 RT ZD",UN,3600,80.1857,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--040--RT--2--2,"BU HEX G8,8 - M6 x 40 RT ZD",UN,2800,89.0007,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--045--RT--2--2,"BU HEX G8,8 - M6 x 45 RT ZD",UN,2600,96.9349,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--050--RT--2--2,"BU HEX G8,8 - M6 x 50 RT ZD",UN,2400,105.7411,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--055--RT--2--2,"BU HEX G8,8 - M6 x 55 RP ZD",UN,2200,117.2028,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M06--060--RT--2--2,"BU HEX G8,8 - M6 x 60 RP ZD",UN,2000,126.9019,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--012--RT--2--2,"BU HEX G8,8 - M8 x 12 RT ZD",UN,200,80.6136,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--016--RT--2--2,"BU HEX G8,8 - M8 x 16 RT ZD",UN,3600,97.2628,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--020--RT--2--2,"BU HEX G8,8 - M8 x 20 RT ZD",UN,3200,106.711,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--025--RT--2--2,"BU HEX G8,8 - M8 x 25 RT ZD",UN,2600,118.4796,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--030--RT--2--2,"BU HEX G8,8 - M8 x 30 RT ZD",UN,2200,140.3198,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--035--RT--2--2,"BU HEX G8,8 - M8 x 35 RT ZD",UN,2000,157.121,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--040--RT--2--2,"BU HEX G8,8 - M8 x 40 RT ZD",UN,1700,173.9315,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--045--RT--2--2,"BU HEX G8,8 - M8 x 45 RT ZD",UN,1500,186.5328,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--050--RT--2--2,"BU HEX G8,8 - M8 x 50 RT ZD",UN,1300,207.5436,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--055--RT--2--2,"BU HEX G8,8 - M8 x 55 RP ZD",UN,1200,216.7844,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--060--RT--2--2,"BU HEX G8,8 - M8 x 60 RP ZD",UN,1100,236.9429,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--070--RT--2--2,"BU HEX G8,8 - M8 x 70 RP ZD",UN,900,268.039,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--080--RT--2--2,"BU HEX G8,8 - M8 x 80 RP ZD",UN,800,299.1273,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--090--RT--2--2,"BU HEX G8,8 - M8 x 90 RP ZD",UN,700,331.0549,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M08--100--RT--2--2,"BU HEX G8,8 - M8 x 100 RP ZD",UN,700,362.142,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--016--RT--2--2,"BU HEX G8,8 - M10 x 16 RT ZD",UN,1800,191.2281,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--020--RT--2--2,"BU HEX G8,8 - M10 x 20 RT ZD",UN,1800,199.1577,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--025--RT--2--2,"BU HEX G8,8 - M10 x 25 RT ZD",UN,1500,210.0587,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--030--RT--2--2,"BU HEX G8,8 - M10 x 30 RT ZD",UN,1300,236.9429,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--035--RT--2--2,"BU HEX G8,8 - M10 x 35 RT ZD",UN,1200,262.1562,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--040--RT--2--2,"BU HEX G8,8 - M10 x 40 RT ZD",UN,1000,286.5196,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--045--RT--2--2,"BU HEX G8,8 - M10 x 45 RT ZD",UN,950,311.7274,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--050--RT--2--2,"BU HEX G8,8 - M10 x 50 RT ZD",UN,800,336.0961,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--055--RT--2--2,"BU HEX G8,8 - M10 x 55 RP ZD",UN,700,352.065,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--060--RT--2--2,"BU HEX G8,8 - M10 x 60 RP ZD",UN,700,378.1037,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--070--RT--2--2,"BU HEX G8,8 - M10 x 70 RP ZD",UN,600,430.1993,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--080--RT--2--2,"BU HEX G8,8 - M10 x 80 RP ZD",UN,600,482.3012,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--090--RT--2--2,"BU HEX G8,8 - M10 x 90 RP ZD",UN,600,535.2336,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--100--RT--2--2,"BU HEX G8,8 - M10 x 100 RP ZD",UN,500,587.3304,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--110--RP--2--2,"BU HEX G8,8 - M10 x 110 RP ZD",UN,400,620.3758,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--120--RP--2--2,"BU HEX G8,8 - M10 x 120 RP ZD",UN,300,668.7543,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--130--RP--2--2,"BU HEX G8,8 - M10 x 130 RP ZD",UN,300,716.7364,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M10--140--RP--2--2,"BU HEX G8,8 - M10 x 140 RP ZD",UN,300,764.7406,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--020--RT--2--2,"BU HEX G8,8 - M12 x 20 RT ZD",UN,1300,266.8288,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--025--RT--2--2,"BU HEX G8,8 - M12 x 25 RT ZD",UN,1100,296.096,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--030--RT--2--2,"BU HEX G8,8 - M12 x 30 RT ZD",UN,900,317.6139,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--035--RT--2--2,"BU HEX G8,8 - M12 x 35 RT ZD",UN,800,359.6277,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--040--RT--2--2,"BU HEX G8,8 - M12 x 40 RT ZD",UN,700,398.2724,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--045--RT--2--2,"BU HEX G8,8 - M12 x 45 RT ZD",UN,640,435.2444,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--050--RT--2--2,"BU HEX G8,8 - M12 x 50 RT ZD",UN,600,469.6945,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--055--RT--2--2,"BU HEX G8,8 - M12 x 55 RP ZD",UN,560,508.3455,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--060--RT--2--2,"BU HEX G8,8 - M12 x 60 RP ZD",UN,500,544.4753,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--070--RT--2--2,"BU HEX G8,8 - M12 x 70 RP ZD",UN,400,610.0141,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--080--RT--2--2,"BU HEX G8,8 - M12 x 80 RP ZD",UN,400,682.2744,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--090--RT--2--2,"BU HEX G8,8 - M12 x 90 RP ZD",UN,320,754.5331,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--100--RT--2--2,"BU HEX G8,8 - M12 x 100 RP ZD",UN,400,830.1592,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--110--RP--2--2,"BU HEX G8,8 - M12 x 110 RP ZD",UN,400,932.0474,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--120--RP--2--2,"BU HEX G8,8 - M12 x 120 RP ZD",UN,300,1007.6467,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--130--RP--2--2,"BU HEX G8,8 - M12 x 130 RP ZD",UN,250,1091.579,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--140--RP--2--2,"BU HEX G8,8 - M12 x 140 RP ZD",UN,250,1150.3629,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M12--150--RP--2--2,"BU HEX G8,8 - M12 x 150 RP ZD",UN,180,1217.6083,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--030--RT--2--2,"BU HEX G8,8 - M16 x 30 RT ZD",UN,480,661.5097,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--035--RT--2--2,"BU HEX G8,8 - M16 x 35 RT ZD",UN,400,712.8704,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--040--RT--2--2,"BU HEX G8,8 - M16 x 40 RT ZD",UN,400,769.1717,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--045--RT--2--2,"BU HEX G8,8 - M16 x 45 RT ZD",UN,360,826.5031,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--050--RT--2--2,"BU HEX G8,8 - M16 x 50 RT ZD",UN,320,892.0412,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--055--RT--2--2,"BU HEX G8,8 - M16 x 55 RP ZD",UN,280,957.5724,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--060--RT--2--2,"BU HEX G8,8 - M16 x 60 RP ZD",UN,280,1006.7163,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--070--RT--2--2,"BU HEX G8,8 - M16 x 70 RP ZD",UN,240,1137.7781,2025-09-24,borroni,FIJACIONES
