codigo,descripcion,precio_unitario,proveedor
108NF00000H0032,Bulon G5 UNF. 5 1/2 1 1/4,374.1508384016667,fleb
108NF00000H0038,Bulon G5 UNF. 5 1/2 1 1/2,354.654144772,fleb
108NF00000H0044,Bulon G5 UNF. 5 1/2 1 3/4,396.81865694291497,fleb
108NF00000H0050,Bulon G5 UNF. 5 1/2 2,439.2349985860001,fleb
108NF00000H0056,Bulon G5 UNF. 5 1/2 2 1/4,385.12340582625,fleb
108NF00000H0063,Bulon G5 UNF. 5 1/2 2 1/2,619.181150234,fleb
108NF00000H0070,Bulon G5 UNF. 5 1/2 2 3/4,534.852523021355,fleb
108NF00000H0076,Bulon G5 UNF. 5 1/2 3,644.6016254240002,fleb
108NF00000H0082,Bulon G5 UNF. 5 1/2 3 1/4,651.04048738717,fleb
108NF00000H0090,Bulon G5 UNF. 5 1/2 3 1/2,734.0302638013586,fleb
108NF00000H0100,Bulon G5 UNF. 5 1/2 4,878.0078067140001,fleb
108NF00000H0110,Bulon G5 UNF. 5 1/2 4 1/2,1029.4283905007644,fleb
108NF00000H0125,Bulon G5 UNF. 5 1/2 5,904.1557421970693,fleb
108NF00000H0140,Bulon G5 UNF. 5 1/2 5 1/2,1047.4358756658419,fleb
108NF00000H0155,Bulon G5 UNF. 5 1/2 6,1133.1788255402557,fleb
108NF00000H0175,Bulon G5 UNF. 5 1/2 7,1584.1009989297995,fleb
108NF00000H0200,Bulon G5 UNF. 5 1/2 8,1401.0398009479252,fleb
108NF00000I0025,Bulon G5 UNF. 5 9/16 1,345.487367355,fleb
108NF00000I0032,Bulon G5 UNF. 5 9/16 1 1/4,312.30496484067805,fleb
108NF00000I0038,Bulon G5 UNF. 5 9/16 1 1/2,435.2750447466951,fleb
108NF00000I0044,Bulon G5 UNF. 5 9/16 1 3/4,533.1366933029999,fleb
108NF00000I0050,Bulon G5 UNF. 5 9/16 2,540.3776771450001,fleb
108NF00000I0056,Bulon G5 UNF. 5 9/16 2 1/4,591.8732579585765,fleb
108NF00000I0063,Bulon G5 UNF. 5 9/16 2 1/2,647.5288316580001,fleb
108NF00000I0070,Bulon G5 UNF. 5 9/16 2 3/4,829.4778086240002,fleb
108NF00000I0076,Bulon G5 UNF. 5 9/16 3,852.433268038,fleb
108NF00000I0090,Bulon G5 UNF. 5 9/16 3 1/2,937.9640934144941,fleb
108NF00000I0100,Bulon G5 UNF. 5 9/16 4,1125.5107969730002,fleb
108NF00000I0110,Bulon G5 UNF. 5 9/16 4 1/2,1141.302304288,fleb
108NF00000I0125,Bulon G5 UNF. 5 9/16 5,1296.5982981759998,fleb
108NF00000I0140,Bulon G5 UNF. 5 9/16 5 1/2,1131.7914985445175,fleb
108NF00000I0155,Bulon G5 UNF. 5 9/16 6,1225.7136531732115,fleb
108NF00000J0025,Bulon G5 UNF. 5 5/8 1,548.6200736459999,fleb
108NF00000J0032,Bulon G5 UNF. 5 5/8 1 1/4,489.93048437224184,fleb
108NF00000J0038,Bulon G5 UNF. 5 5/8 1 1/2,676.6468305120002,fleb
108NF00000J0044,Bulon G5 UNF. 5 5/8 1 3/4,632.199514801,fleb
108NF00000J0050,Bulon G5 UNF. 5 5/8 2,698.3697820379999,fleb
108NF00000J0056,Bulon G5 UNF. 5 5/8 2 1/4,611.0566904479351,fleb
108NF00000J0063,Bulon G5 UNF. 5 5/8 2 1/2,938.1695979970002,fleb
108NF00000J0070,Bulon G5 UNF. 5 5/8 2 3/4,1012.9180700325335,fleb
108NF00000J0076,Bulon G5 UNF. 5 5/8 3,1137.6047806240003,fleb
108NF00000J0082,Bulon G5 UNF. 5 5/8 3 1/4,972.3046876144601,fleb
108NF00000J0090,Bulon G5 UNF. 5 5/8 3 1/2,1034.8446320790285,fleb
108NF00000J0100,Bulon G5 UNF. 5 5/8 4,1449.5067995735715,fleb
108NF00000J0110,Bulon G5 UNF. 5 5/8 4 1/2,1706.6227820651527,fleb
108NF00000J0125,Bulon G5 UNF. 5 5/8 5,1871.943915946278,fleb
108NF00000J0140,Bulon G5 UNF. 5 5/8 5 1/2,1728.746376406,fleb
108NF00000J0155,Bulon G5 UNF. 5 5/8 6,1920.5554164760001,fleb
108NF00000J0175,Bulon G5 UNF. 5 5/8 7,2545.89910615,fleb
108NF00000J0200,Bulon G5 UNF. 5 5/8 8,2070.81820507477,fleb
108NF00000J0225,Bulon G5 UNF. 5 5/8 9,2310.545577291943,fleb
108NF00000J0250,Bulon G5 UNF. 5 5/8 10,3427.9125635000005,fleb
108NF00000K0032,Bulon G5 UNF. 5 3/4 1 1/4,,fleb
108NF00000K0038,Bulon G5 UNF. 5 3/4 1 1/2,907.7420595120001,fleb
108NF00000K0044,Bulon G5 UNF. 5 3/4 1 3/4,987.3158500309999,fleb
108NF00000K0050,Bulon G5 UNF. 5 3/4 2,1177.1990965260002,fleb
108NF00000K0056,Bulon G5 UNF. 5 3/4 2 1/4,1025.1165013815867,fleb
108NF00000K0063,Bulon G5 UNF. 5 3/4 2 1/2,1348.748788187,fleb
108NF00000K0070,Bulon G5 UNF. 5 3/4 2 3/4,1160.1397576469299,fleb
108NF00000K0076,Bulon G5 UNF. 5 3/4 3,1551.6006059303252,fleb
108NF00000K0082,Bulon G5 UNF. 5 3/4 3 1/4,1656.623178237153,fleb
108NF00000K0090,Bulon G5 UNF. 5 3/4 3 1/2,1403.5619389389199,fleb
108NF00000K0100,Bulon G5 UNF. 5 3/4 4,1566.4188592832063,fleb
108NF00000K0110,Bulon G5 UNF. 5 3/4 4 1/2,2147.490931354,fleb
108NF00000K0125,Bulon G5 UNF. 5 3/4 5,1879.2690280770298,fleb
108NF00000K0140,Bulon G5 UNF. 5 3/4 5 1/2,2544.9626217111318,fleb
108NF00000K0155,Bulon G5 UNF. 5 3/4 6,2597.6644374460006,fleb
108NF00000K0175,Bulon G5 UNF. 5 3/4 7,3754.8352807920005,fleb
108NF00000K0200,Bulon G5 UNF. 5 3/4 8,4258.237721297,fleb
108NF00000K0225,Bulon G5 UNF. 5 3/4 9,4740.7645594489995,fleb
108NF00000K0250,Bulon G5 UNF. 5 3/4 10,4178.667449163636,fleb
108NF00000L0050,Bulon G5 UNF. 5 7/8 2,2115.7308383008985,fleb
108NF00000L0056,Bulon G5 UNF. 5 7/8 2 1/4,2273.498698225922,fleb
108NF00000L0063,Bulon G5 UNF. 5 7/8 2 1/2,2448.5936641542717,fleb
108NF00000L0070,Bulon G5 UNF. 5 7/8 2 3/4,2098.9509040660982,fleb
108NF00000L0076,Bulon G5 UNF. 5 7/8 3,2784.5434459640005,fleb
108NF00000L0082,Bulon G5 UNF. 5 7/8 3 1/4,2371.3531281757932,fleb
108NF00000L0090,Bulon G5 UNF. 5 7/8 3 1/2,3164.078843725,fleb
108NF00000L0100,Bulon G5 UNF. 5 7/8 4,2812.840427469085,fleb
108NF00000L0110,Bulon G5 UNF. 5 7/8 4 1/2,3094.4177799581694,fleb
108NF00000L0125,Bulon G5 UNF. 5 7/8 5,4219.077322614767,fleb
108NF00000L0140,Bulon G5 UNF. 5 7/8 5 1/2,4571.049013226122,fleb
108NF00000L0155,Bulon G5 UNF. 5 7/8 6,4531.546345461,fleb
108NF00000L0175,Bulon G5 UNF. 5 7/8 7,4142.935240132507,fleb
108NF00000L0200,Bulon G5 UNF. 5 7/8 8,5885.4562604289995,fleb
108NF00000L0225,Bulon G5 UNF. 5 7/8 9,5236.334580086753,fleb
108NF00000L0250,Bulon G5 UNF. 5 7/8 10,7200.096403397111,fleb
108NF00000M0050,Bulon G5 UNF. 5 1 2,2333.0370812734936,fleb
108NF00000M0056,Bulon G5 UNF. 5 1 2 1/4,3110.801658923962,fleb
108NF00000M0063,Bulon G5 UNF. 5 1 2 1/2,2658.1780926629413,fleb
108NF00000M0070,Bulon G5 UNF. 5 1 2 3/4,3551.8758996789297,fleb
108NF00000M0076,Bulon G5 UNF. 5 1 3,3781.945796664584,fleb
108NF00000M0082,Bulon G5 UNF. 5 1 3 1/4,4011.3740644554573,fleb
108NF00000M0090,Bulon G5 UNF. 5 1 3 1/2,3392.935182000394,fleb
108NF00000M0100,Bulon G5 UNF. 5 1 4,4699.475545201,fleb
108NF00000M0110,Bulon G5 UNF. 5 1 4 1/2,5158.698726036908,fleb
108NF00000M0125,Bulon G5 UNF. 5 1 5,5617.921906872814,fleb
108NF00000M0140,Bulon G5 UNF. 5 1 5 1/2,4861.716070166979,fleb
108NF00000M0155,Bulon G5 UNF. 5 1 6,6070.640570601001,fleb
108NF00000M0175,Bulon G5 UNF. 5 1 7,6929.981037348207,fleb
108NF00000M0200,Bulon G5 UNF. 5 1 8,7783.446690639996,fleb
108NF00000M0225,Bulon G5 UNF. 5 1 9,8636.912343931785,fleb
108NF00000M0250,Bulon G5 UNF. 5 1 10,9490.377997223572,fleb
109MA00000K0010,Bulon G8 MA. 8 5 0.80 10,20.82730208718435,fleb
109MA00000K0012,Bulon G8 MA. 8 5 0.80 12,16.72592567616958,fleb
109MA00000K0015,Bulon G8 MA. 8 5 0.80 15,22.696418941162424,fleb
109MA00000K0020,Bulon G8 MA. 8 5 0.80 20,24.9927625046212,fleb
109MA00000K0025,Bulon G8 MA. 8 5 0.80 25,28.773718883525444,fleb
109MA00000K0030,Bulon G8 MA. 8 5 0.80 30,40.933659102120004,fleb
109MA00000K0035,Bulon G8 MA. 8 5 0.80 35,45.9001695998332,fleb
109MA00000K0040,Bulon G8 MA. 8 5 0.80 40,55.10557010567524,fleb
109MA00000K0045,Bulon G8 MA. 8 5 0.80 45,60.659517328924395,fleb
109MA00000K0050,Bulon G8 MA. 8 5 0.80 50,65.86634285072051,fleb
109MA00000K0060,Bulon G8 MA. 8 5 0.80 60,82.8008496439466,fleb
109MA00000K0070,Bulon G8 MA. 8 5 0.80 70,100.54507172264437,fleb
109MA00000M0010,Bulon G8 MA. 8 6 1.00 10,28.21636502204441,fleb
109MA00000M0012,Bulon G8 MA. 8 6 1.00 12,28.73889030023041,fleb
109MA00000M0015,Bulon G8 MA. 8 6 1.00 15,35.57585031912001,fleb
109MA00000M0020,Bulon G8 MA. 8 6 1.00 20,38.71909813847999,fleb
109MA00000M0025,Bulon G8 MA. 8 6 1.00 25,44.36265672324001,fleb
109MA00000M0030,Bulon G8 MA. 8 6 1.00 30,50.077652758439996,fleb
109MA00000M0035,Bulon G8 MA. 8 6 1.00 35,62.36489423412002,fleb
109MA00000M0040,Bulon G8 MA. 8 6 1.00 40,72.93763689924,fleb
109MA00000M0045,Bulon G8 MA. 8 6 1.00 45,76.4380719708,fleb
109MA00000M0050,Bulon G8 MA. 8 6 1.00 50,77.79538352916,fleb
109MA00000M0055,Bulon G8 MA. 8 6 1.00 55,84.160460363364,fleb
109MA00000M0060,Bulon G8 MA. 8 6 1.00 60,98.36936925588002,fleb
109MA00000M0065,Bulon G8 MA. 8 6 1.00 65,84.272341535746,fleb
109MA00000M0070,Bulon G8 MA. 8 6 1.00 70,126.01566257616,fleb
109MA00000M0075,Bulon G8 MA. 8 6 1.00 75,107.113313189736,fleb
109MA00000M0080,Bulon G8 MA. 8 6 1.00 80,135.80259328644001,fleb
109MA00000M0090,Bulon G8 MA. 8 6 1.00 90,176.04039870464453,fleb
109MA00000M0100,Bulon G8 MA. 8 6 1.00 100,194.48272618798822,fleb
109MA00000M0110,Bulon G8 MA. 8 6 1.00 110,208.92706659452315,fleb
109MA00000M0120,Bulon G8 MA. 8 6 1.00 120,211.58044034027355,fleb
109MA00000M0130,Bulon G8 MA. 8 6 1.00 130,217.6104828899714,fleb
109MA00000O0010,Bulon G8 MA. 8 7 1.00 10,37.51699384086542,fleb
109MA00000O0015,Bulon G8 MA. 8 7 1.00 15,52.657780640928976,fleb
109MA00000O0020,Bulon G8 MA. 8 7 1.00 20,59.62522235423258,fleb
109MA00000O0025,Bulon G8 MA. 8 7 1.00 25,70.21795848585158,fleb
109MA00000O0030,Bulon G8 MA. 8 7 1.00 30,86.36787758196002,fleb
109MA00000O0035,Bulon G8 MA. 8 7 1.00 35,76.36738649352255,fleb
109MA00000O0040,Bulon G8 MA. 8 7 1.00 40,105.30820161309158,fleb
109MA00000O0045,Bulon G8 MA. 8 7 1.00 45,91.51964571842778,fleb
109MA00000O0050,Bulon G8 MA. 8 7 1.00 50,99.39882051537852,fleb
109MA00000O0055,Bulon G8 MA. 8 7 1.00 55,140.58890246592,fleb
109MA00000O0060,Bulon G8 MA. 8 7 1.00 60,116.87317780276636,fleb
109MA00000O0070,Bulon G8 MA. 8 7 1.00 70,152.06554756517878,fleb
109MA00000P0010,Bulon G8 MA. 8 8 1.25 10,45.7088100128925,fleb
109MA00000P0012,Bulon G8 MA. 8 8 1.25 12,47.61334376342968,fleb
109MA00000P0015,Bulon G8 MA. 8 8 1.25 15,67.19834246084854,fleb
109MA00000P0020,Bulon G8 MA. 8 8 1.25 20,72.28057004192112,fleb
109MA00000P0025,Bulon G8 MA. 8 8 1.25 25,84.51050387052001,fleb
109MA00000P0030,Bulon G8 MA. 8 8 1.25 30,99.58380591336,fleb
109MA00000P0035,Bulon G8 MA. 8 8 1.25 35,103.9414903902,fleb
109MA00000P0040,Bulon G8 MA. 8 8 1.25 40,113.72842110048,fleb
109MA00000P0045,Bulon G8 MA. 8 8 1.25 45,124.65835101779997,fleb
109MA00000P0050,Bulon G8 MA. 8 8 1.25 50,135.88883309147568,fleb
109MA00000P0055,Bulon G8 MA. 8 8 1.25 55,157.73389057152,fleb
109MA00000P0060,Bulon G8 MA. 8 8 1.25 60,170.73550655159997,fleb
109MA00000P0065,Bulon G8 MA. 8 8 1.25 65,183.01863651934102,fleb
109MA00000P0070,Bulon G8 MA. 8 8 1.25 70,206.09704451940004,fleb
109MA00000P0075,Bulon G8 MA. 8 8 1.25 75,219.10001262787958,fleb
109MA00000P0080,Bulon G8 MA. 8 8 1.25 80,230.10002786724,fleb
109MA00000P0090,Bulon G8 MA. 8 8 1.25 90,249.38813948603993,fleb
109MA00000P0100,Bulon G8 MA. 8 8 1.25 100,274.46268459048,fleb
109MA00000P0110,Bulon G8 MA. 8 8 1.25 110,346.36019221131363,fleb
109MA00000P0120,Bulon G8 MA. 8 8 1.25 120,374.6344936163189,fleb
109MA00000P0130,Bulon G8 MA. 8 8 1.25 130,413.9814540488088,fleb
109MA00000P0140,Bulon G8 MA. 8 8 1.25 140,354.42622732599784,fleb
109MA00000P0150,Bulon G8 MA. 8 8 1.25 150,472.08411426618557,fleb
109MA00000Q0016,Bulon G8 MA. 8 10 1.50 16,127.37297413452,fleb
109MA00000Q0020,Bulon G8 MA. 8 10 1.50 20,136.65984269171997,fleb
109MA00000Q0025,Bulon G8 MA. 8 10 1.50 25,144.16077498791998,fleb
109MA00000Q0030,Bulon G8 MA. 8 10 1.50 30,159.30551448120002,fleb
109MA00000Q0035,Bulon G8 MA. 8 10 1.50 35,174.45025397448003,fleb
109MA00000Q0040,Bulon G8 MA. 8 10 1.50 40,189.66643091819998,fleb
109MA00000Q0045,Bulon G8 MA. 8 10 1.50 45,219.38441030124,fleb
109MA00000Q0050,Bulon G8 MA. 8 10 1.50 50,232.45746373175996,fleb
109MA00000Q0055,Bulon G8 MA. 8 10 1.50 55,285.17830215648,fleb
109MA00000Q0060,Bulon G8 MA. 8 10 1.50 60,288.03580017408,fleb
109MA00000Q0065,Bulon G8 MA. 8 10 1.50 65,307.07441383164183,fleb
109MA00000Q0070,Bulon G8 MA. 8 10 1.50 70,342.25682505804,fleb
109MA00000Q0075,Bulon G8 MA. 8 10 1.50 75,384.0705935495809,fleb
109MA00000Q0080,Bulon G8 MA. 8 10 1.50 80,360.54481237068,fleb
109MA00000Q0090,Bulon G8 MA. 8 10 1.50 90,398.33522365344,fleb
109MA00000Q0100,Bulon G8 MA. 8 10 1.50 100,440.34044451216005,fleb
109MA00000Q0110,Bulon G8 MA. 8 10 1.50 110,493.70421999084004,fleb
109MA00000Q0120,Bulon G8 MA. 8 10 1.50 120,528.2085085533599,fleb
109MA00000Q0130,Bulon G8 MA. 8 10 1.50 130,590.0733406344,fleb
109MA00000Q0140,Bulon G8 MA. 8 10 1.50 140,630.57837503388,fleb
109MA00000Q0150,Bulon G8 MA. 8 10 1.50 150,686.0138365753198,fleb
109MA00000Q0160,Bulon G8 MA. 8 10 1.50 160,801.0809954970457,fleb
109MA00000Q0170,Bulon G8 MA. 8 10 1.50 170,697.8564026108565,fleb
109MA00000Q0180,Bulon G8 MA. 8 10 1.50 180,917.7712132927683,fleb
109MA00000Q0190,Bulon G8 MA. 8 10 1.50 190,1018.2565598306811,fleb
109MA00000Q0200,Bulon G8 MA. 8 10 1.50 200,1198.4438247064004,fleb
109MA00000R0020,Bulon G8 MA. 8 12 1.75 20,193.8048889968578,fleb
109MA00000R0025,Bulon G8 MA. 8 12 1.75 25,209.45460469008,fleb
109MA00000R0030,Bulon G8 MA. 8 12 1.75 30,245.38764226139995,fleb
109MA00000R0035,Bulon G8 MA. 8 12 1.75 35,253.67438651244,fleb
109MA00000R0040,Bulon G8 MA. 8 12 1.75 40,275.7485586984001,fleb
109MA00000R0045,Bulon G8 MA. 8 12 1.75 45,294.89379541632,fleb
109MA00000R0050,Bulon G8 MA. 8 12 1.75 50,316.11071819700004,fleb
109MA00000R0055,Bulon G8 MA. 8 12 1.75 55,405.69328104875996,fleb
109MA00000R0060,Bulon G8 MA. 8 12 1.75 60,411.47971453440005,fleb
109MA00000R0065,Bulon G8 MA. 8 12 1.75 65,431.7466258472884,fleb
109MA00000R0070,Bulon G8 MA. 8 12 1.75 70,502.1995615971648,fleb
109MA00000R0075,Bulon G8 MA. 8 12 1.75 75,512.563706907,fleb
109MA00000R0080,Bulon G8 MA. 8 12 1.75 80,544.21049745192,fleb
109MA00000R0090,Bulon G8 MA. 8 12 1.75 90,621.4643851067447,fleb
109MA00000R0100,Bulon G8 MA. 8 12 1.75 100,620.29138217052,fleb
109MA00000R0110,Bulon G8 MA. 8 12 1.75 110,709.5881952205201,fleb
109MA00000R0120,Bulon G8 MA. 8 12 1.75 120,724.6614972633599,fleb
109MA00000R0130,Bulon G8 MA. 8 12 1.75 130,801.4567564863601,fleb
109MA00000R0140,Bulon G8 MA. 8 12 1.75 140,858.2495295861601,fleb
109MA00000R0150,Bulon G8 MA. 8 12 1.75 150,1036.1273524327512,fleb
109MA00000R0160,Bulon G8 MA. 8 12 1.75 160,874.6343995708193,fleb
109MA00000R0170,Bulon G8 MA. 8 12 1.75 170,1170.6976817080356,fleb
109MA00000R0180,Bulon G8 MA. 8 12 1.75 180,1617.4112707808383,fleb
109MA00000R0190,Bulon G8 MA. 8 12 1.75 190,1771.450439426633,fleb
109MA00000R0200,Bulon G8 MA. 8 12 1.75 200,1925.489608072427,fleb
109MA00000S0025,Bulon G8 MA. 8 14 2.00 25,367.18849526160005,fleb
109MA00000S0030,Bulon G8 MA. 8 14 2.00 30,376.97542597188,fleb
109MA00000S0035,Bulon G8 MA. 8 14 2.00 35,405.47896869744005,fleb
109MA00000S0040,Bulon G8 MA. 8 14 2.00 40,456.68961941985845,fleb
109MA00000S0045,Bulon G8 MA. 8 14 2.00 45,447.69850190747997,fleb
109MA00000S0050,Bulon G8 MA. 8 14 2.00 50,504.8123025623438,fleb
109MA00000S0055,Bulon G8 MA. 8 14 2.00 55,433.81923422145934,fleb
109MA00000S0060,Bulon G8 MA. 8 14 2.00 60,579.1216561025427,fleb
109MA00000S0065,Bulon G8 MA. 8 14 2.00 65,664.5511689651265,fleb
109MA00000S0070,Bulon G8 MA. 8 14 2.00 70,706.1992025716467,fleb
109MA00000S0075,Bulon G8 MA. 8 14 2.00 75,739.5104857118184,fleb
109MA00000S0080,Bulon G8 MA. 8 14 2.00 80,761.7375340417201,fleb
109MA00000S0090,Bulon G8 MA. 8 14 2.00 90,818.7446194928399,fleb
109MA00000S0100,Bulon G8 MA. 8 14 2.00 100,895.5019275702938,fleb
109MA00000S0110,Bulon G8 MA. 8 14 2.00 110,927.3295441616399,fleb
109MA00000S0120,Bulon G8 MA. 8 14 2.00 120,1006.640623596517,fleb
109MA00000S0130,Bulon G8 MA. 8 14 2.00 130,854.1193169909842,fleb
109MA00000S0140,Bulon G8 MA. 8 14 2.00 140,1140.859373409386,fleb
109MA00000S0150,Bulon G8 MA. 8 14 2.00 150,1236.9394543686,fleb
109MA00000T0025,Bulon G8 MA. 8 16 2.00 25,431.1620582150294,fleb
109MA00000T0030,Bulon G8 MA. 8 16 2.00 30,472.31285294495376,fleb
109MA00000T0035,Bulon G8 MA. 8 16 2.00 35,512.84945670876,fleb
109MA00000T0040,Bulon G8 MA. 8 16 2.00 40,554.0002514386846,fleb
109MA00000T0045,Bulon G8 MA. 8 16 2.00 45,596.3794281008456,fleb
109MA00000T0050,Bulon G8 MA. 8 16 2.00 50,626.36356545792,fleb
109MA00000T0055,Bulon G8 MA. 8 16 2.00 55,699.3379614336002,fleb
109MA00000T0060,Bulon G8 MA. 8 16 2.00 60,748.02154355724,fleb
109MA00000T0065,Bulon G8 MA. 8 16 2.00 65,796.6733512682799,fleb
109MA00000T0070,Bulon G8 MA. 8 16 2.00 70,904.8981847234801,fleb
109MA00000T0075,Bulon G8 MA. 8 16 2.00 75,893.9682548061601,fleb
109MA00000T0080,Bulon G8 MA. 8 16 2.00 80,942.6195884010531,fleb
109MA00000T0090,Bulon G8 MA. 8 16 2.00 90,1039.9222555908393,fleb
109MA00000T0100,Bulon G8 MA. 8 16 2.00 100,1142.2848325356,fleb
109MA00000T0110,Bulon G8 MA. 8 16 2.00 110,1240.5458933988778,fleb
109MA00000T0120,Bulon G8 MA. 8 16 2.00 120,1332.73707540864,fleb
109MA00000T0130,Bulon G8 MA. 8 16 2.00 130,1406.0987492843449,fleb
109MA00000T0140,Bulon G8 MA. 8 16 2.00 140,1496.04308711448,fleb
109MA00000T0150,Bulon G8 MA. 8 16 2.00 150,1593.3467025365599,fleb
109MA00000T0160,Bulon G8 MA. 8 16 2.00 160,1690.65031795864,fleb
109MA00000T0170,Bulon G8 MA. 8 16 2.00 170,1518.4322151853246,fleb
109MA00000T0180,Bulon G8 MA. 8 16 2.00 180,2001.334977497664,fleb
109MA00000T0190,Bulon G8 MA. 8 16 2.00 190,2315.0926546150395,fleb
109MA00000T0200,Bulon G8 MA. 8 16 2.00 200,1942.9734671861197,fleb
109MA00000U0030,Bulon G8 MA. 8 18 2.50 30,740.8777985132401,fleb
109MA00000U0035,Bulon G8 MA. 8 18 2.50 35,797.3256307809155,fleb
109MA00000U0040,Bulon G8 MA. 8 18 2.50 40,683.0187704388726,fleb
109MA00000U0045,Bulon G8 MA. 8 18 2.50 45,622.7631179557441,fleb
109MA00000U0050,Bulon G8 MA. 8 18 2.50 50,831.38904822072,fleb
109MA00000U0055,Bulon G8 MA. 8 18 2.50 55,879.9373138102511,fleb
109MA00000U0060,Bulon G8 MA. 8 18 2.50 60,977.0338449893135,fleb
109MA00000U0065,Bulon G8 MA. 8 18 2.50 65,1150.0915171196832,fleb
109MA00000U0070,Bulon G8 MA. 8 18 2.50 70,1111.6381662968402,fleb
109MA00000U0075,Bulon G8 MA. 8 18 2.50 75,1173.0546395729089,fleb
109MA00000U0080,Bulon G8 MA. 8 18 2.50 80,1234.471112848977,fleb
109MA00000U0090,Bulon G8 MA. 8 18 2.50 90,1351.162412073507,fleb
109MA00000U0100,Bulon G8 MA. 8 18 2.50 100,1473.995358625644,fleb
109MA00000U0110,Bulon G8 MA. 8 18 2.50 110,1596.7698922348802,fleb
109MA00000U0120,Bulon G8 MA. 8 18 2.50 120,1375.6786763869736,fleb
109MA00000U0130,Bulon G8 MA. 8 18 2.50 130,1926.9537881685603,fleb
109MA00000U0140,Bulon G8 MA. 8 18 2.50 140,2057.59472295965,fleb
109MA00000U0150,Bulon G8 MA. 8 18 2.50 150,1750.5885262005906,fleb
109MA00000U0160,Bulon G8 MA. 8 18 2.50 160,1855.1012740334616,fleb
109MA00000U0170,Bulon G8 MA. 8 18 2.50 170,2765.8837736577266,fleb
109MA00000U0180,Bulon G8 MA. 8 18 2.50 180,2959.4956378137676,fleb
109MA00000U0190,Bulon G8 MA. 8 18 2.50 190,2533.3282659685856,fleb
109MA00000U0200,Bulon G8 MA. 8 18 2.50 200,2710.6612445863866,fleb
109MA00000V0030,Bulon G8 MA. 8 20 2.50 30,971.686485888845,fleb
109MA00000V0035,Bulon G8 MA. 8 20 2.50 35,838.5082792934915,fleb
109MA00000V0040,Bulon G8 MA. 8 20 2.50 40,1054.2225695999998,fleb
109MA00000V0045,Bulon G8 MA. 8 20 2.50 45,1081.9652688,fleb
109MA00000V0050,Bulon G8 MA. 8 20 2.50 50,1116.6436428000002,fleb
109MA00000V0060,Bulon G8 MA. 8 20 2.50 60,1192.0052980418398,fleb
109MA00000V0065,Bulon G8 MA. 8 20 2.50 65,1311.804825483231,fleb
109MA00000V0070,Bulon G8 MA. 8 20 2.50 70,1418.6763282879601,fleb
109MA00000V0075,Bulon G8 MA. 8 20 2.50 75,1193.8990399098675,fleb
109MA00000V0080,Bulon G8 MA. 8 20 2.50 80,1550.7641741515204,fleb
109MA00000V0090,Bulon G8 MA. 8 20 2.50 90,1705.64056670544,fleb
109MA00000V0100,Bulon G8 MA. 8 20 2.50 100,1852.3623358844025,fleb
109MA00000V0110,Bulon G8 MA. 8 20 2.50 110,1999.0841050633653,fleb
109MA00000V0120,Bulon G8 MA. 8 20 2.50 120,2134.5510191472,fleb
109MA00000V0130,Bulon G8 MA. 8 20 2.50 130,2219.6898062356922,fleb
109MA00000V0140,Bulon G8 MA. 8 20 2.50 140,2365.6420126731077,fleb
109MA00000V0150,Bulon G8 MA. 8 20 2.50 150,2566.3262965245535,fleb
109MA00000V0160,Bulon G8 MA. 8 20 2.50 160,3236.1426724962635,fleb
109MA00000V0170,Bulon G8 MA. 8 20 2.50 170,2722.124485142271,fleb
109MA00000V0180,Bulon G8 MA. 8 20 2.50 180,3325.1275681802404,fleb
109MA00000V0190,Bulon G8 MA. 8 20 2.50 190,3906.4855398609607,fleb
109MA00000V0200,Bulon G8 MA. 8 20 2.50 200,4373.270699776999,fleb
109MA00000X0050,Bulon G8 MA. 8 24 3.00 50,1370.0756412086544,fleb
109MA00000X0055,Bulon G8 MA. 8 24 3.00 55,1815.08274077952,fleb
109MA00000X0060,Bulon G8 MA. 8 24 3.00 60,2042.3252706291598,fleb
109MA00000X0065,Bulon G8 MA. 8 24 3.00 65,2157.2060671020504,fleb
109MA00000X0070,Bulon G8 MA. 8 24 3.00 70,2288.772684,fleb
109MA00000X0075,Bulon G8 MA. 8 24 3.00 75,2413.6928567415002,fleb
109MA00000X0080,Bulon G8 MA. 8 24 3.00 80,2996.082176541351,fleb
109MA00000X0090,Bulon G8 MA. 8 24 3.00 90,3356.8669412557556,fleb
109MA00000X0100,Bulon G8 MA. 8 24 3.00 100,3639.2202353800717,fleb
109MA00000X0110,Bulon G8 MA. 8 24 3.00 110,3921.5735295043864,fleb
109MA00000X0120,Bulon G8 MA. 8 24 3.00 120,4196.083676569694,fleb
109MA00000X0130,Bulon G8 MA. 8 24 3.00 130,4392.162353044913,fleb
109MA00000X0140,Bulon G8 MA. 8 24 3.00 140,4666.672500110221,fleb
109MA00000X0150,Bulon G8 MA. 8 24 3.00 150,3952.9461177404223,fleb
109MA00000X0160,Bulon G8 MA. 8 24 3.00 160,5372.555735421012,fleb
109MA00000X0170,Bulon G8 MA. 8 24 3.00 170,5789.668556286477,fleb
109MA00000X0180,Bulon G8 MA. 8 24 3.00 180,4863.32158728064,fleb
109MA00000X0190,Bulon G8 MA. 8 24 3.00 190,6368.635411915124,fleb
109MA00000X0200,Bulon G8 MA. 8 24 3.00 200,6658.118839729448,fleb
