codigo,tipo,diametro,paso,largo,grado,sistema,precio_unitario,proveedor,descripcion
codigo,otro,,,,,metrico,precio_unitario,proveedor,descripcion
AC5/16X21/2,allen,5/16,18,21/2,12.9,imperial,415.16,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 21/2
AC5/16X23/4,allen,5/16,18,23/4,12.9,imperial,457.96,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 23/4
AC5/16X3 ,allen,5/16,18,3,12.9,imperial,486.85,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 3
AC5/16X31/2,allen,5/16,18,31/2,12.9,imperial,577.8,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 31/2
AC5/16X4,allen,5/16,18,4,12.9,imperial,770.4,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 4
AC5/16X41/2,allen,5/16,18,41/2,12.9,imperial,989.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 41/2
AC5/16X5 ,allen,5/16,18,5,12.9,imperial,1123.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/16 - 18 x 5
AC3/8X1/2,allen,3/8,16,1/2,12.9,imperial,227.91,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 1/2
AC3/8X3/4,allen,3/8,16,3/4,12.9,imperial,265.36,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 3/4
AC3/8X1 ,allen,3/8,16,1,12.9,imperial,294.25,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 1
AC3/8X11/4,allen,3/8,16,11/4,12.9,imperial,334.91,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 11/4
AC3/8X11/2,allen,3/8,16,11/2,12.9,imperial,388.41,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 11/2
AC3/8X13/4,allen,3/8,16,13/4,12.9,imperial,431.21,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 13/4
AC3/8X2,allen,3/8,16,2,12.9,imperial,481.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 2
AC3/8X21/2,allen,3/8,16,21/2,12.9,imperial,618.46,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 21/2
AC3/8X23/4,allen,3/8,16,23/4,12.9,imperial,668.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 23/4
AC3/8X3 ,allen,3/8,16,3,12.9,imperial,716.9,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 3
AC3/8X31/2,allen,3/8,16,31/2,12.9,imperial,811.06,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 31/2
AC3/8X4,allen,3/8,16,4,12.9,imperial,976.91,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 4
AC3/8X41/2,allen,3/8,16,41/2,12.9,imperial,1083.91,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 41/2
AC3/8X5,allen,3/8,16,5,12.9,imperial,1337.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 5
AC3/8X6,allen,3/8,16,6,12.9,imperial,1605.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/8 - 16 x 6
AC7/16X1,allen,7/16,14,1,12.9,imperial,460.1,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 1
AC7/16X11/4,allen,7/16,14,11/4,12.9,imperial,513.6,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 11/4
AC7/16X11/2,allen,7/16,14,11/2,12.9,imperial,575.66,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 11/2
AC7/16X2,allen,7/16,14,2,12.9,imperial,813.2,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 2
AC7/16X21/2,allen,7/16,14,21/2,12.9,imperial,864.56,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 21/2
AC7/16X3,allen,7/16,14,3,12.9,imperial,1203.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 3
AC7/16X31/2,allen,7/16,14,31/2,12.9,imperial,1551.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 31/2
AC7/16X4,allen,7/16,14,4,12.9,imperial,1658.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/16 - 14 x 4
AC1/2X3/4,allen,1/2,12,3/4,12.9,imperial,642.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 3/4 wth
AC1/2X1,allen,1/2,12,1,12.9,imperial,668.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 1
AC1/2X11/4,allen,1/2,12,11/4,12.9,imperial,695.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 11/4
AC1/2X11/2,allen,1/2,12,11/2,12.9,imperial,816.41,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 11/2
AC1/2X13/4,allen,1/2,12,13/4,12.9,imperial,909.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 13/4
AC1/2X2,allen,1/2,12,2,12.9,imperial,955.51,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 2
AC1/2X21/2,allen,1/2,12,21/2,12.9,imperial,1219.8,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 21/2
AC1/2X23/4,allen,1/2,12,23/4,12.9,imperial,1257.25,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 23/4
AC1/2X3 ,allen,1/2,12,3,12.9,imperial,1310.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 3
AC1/2X31/2,allen,1/2,12,31/2,12.9,imperial,1444.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 31/2
AC1/2X4,allen,1/2,12,4,12.9,imperial,1795.46,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 4
AC1/2X41/2,allen,1/2,12,41/2,12.9,imperial,2140.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 41/2
AC1/2X5,allen,1/2,12,5,12.9,imperial,2675.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 5
AC1/2X6,allen,1/2,12,6,12.9,imperial,4012.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 6
AC1/2X7,allen,1/2,12,7,12.9,imperial,6687.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 7
AC1/2X8,allen,1/2,12,8,12.9,imperial,7490.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 12 x 8
ACNC1/2X1,allen,1/2,13,1,12.9,imperial,668.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 1 NC
ACNC1/2X11/4,allen,1/2,13,11/4,12.9,imperial,695.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 11/4
ACNC1/2X11/2,allen,1/2,13,11/2,12.9,imperial,816.41,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 11/2
ACNC1/2X13/4,allen,1/2,13,13/4,12.9,imperial,909.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 13/4
ACNC1/2X2,allen,1/2,13,2,12.9,imperial,955.51,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 2
ACNC1/2X21/2,allen,1/2,13,21/2,12.9,imperial,1203.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 21/2
ACNC1/2X3,allen,1/2,13,3,12.9,imperial,1407.05,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 3
ACNC1/2X31/4,allen,1/2,13,31/4,12.9,imperial,1631.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 31/4
ACNC1/2X31/2,allen,1/2,13,31/2,12.9,imperial,1685.25,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 31/2
ACNC1/2X4,allen,1/2,13,4,12.9,imperial,2059.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 4
ACNC1/2X41/2,allen,1/2,13,41/2,12.9,imperial,2487.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 41/2
ACNC1/2X5,allen,1/2,13,5,12.9,imperial,2675.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 5
ACNC1/2X6,allen,1/2,13,6,12.9,imperial,3745.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 6
ACNC1/2X7,allen,1/2,13,7,12.9,imperial,5350.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 7
ACNC1/2X8,allen,1/2,13,8,12.9,imperial,6152.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1/2 - 13 x 8
AC5/8X11/4,allen,5/8,11,11/4,12.9,imperial,1337.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 11/4
AC5/8X11/2,allen,5/8,11,11/2,12.9,imperial,1498.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 11/2
AC5/8X2,allen,5/8,11,2,12.9,imperial,1637.1,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 2
AC5/8X21/2,allen,5/8,11,21/2,12.9,imperial,1875.71,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 21/2
AC5/8X3,allen,5/8,11,3,12.9,imperial,2284.45,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 3
AC5/8X31/2,allen,5/8,11,31/2,12.9,imperial,2498.45,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 31/2
AC5/8X4,allen,5/8,11,4,12.9,imperial,2915.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 4
AC5/8X41/2,allen,5/8,11,41/2,12.9,imperial,3317.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 41/2
AC5/8X5,allen,5/8,11,5,12.9,imperial,3905.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 5
AC5/8X6,allen,5/8,11,6,12.9,imperial,5216.25,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 6
AC5/8X7,allen,5/8,11,7,12.9,imperial,7757.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 7
AC5/8X8,allen,5/8,11,8,12.9,imperial,9095.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 8
AC5/8X10,allen,5/8,11,10,12.9,imperial,12572.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 5/8 - 11 x 10
AC3/4X11/2,allen,3/4,10,11/2,12.9,imperial,2407.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 11/2
AC3/4X2,allen,3/4,10,2,12.9,imperial,2728.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 2
AC3/4X21/2,allen,3/4,10,21/2,12.9,imperial,3129.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 21/2
AC3/4X3,allen,3/4,10,3,12.9,imperial,3771.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 3
AC3/4X31/2,allen,3/4,10,31/2,12.9,imperial,4226.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 31/2
AC3/4X4,allen,3/4,10,4,12.9,imperial,4681.25,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 4
AC3/4X41/2,allen,3/4,10,41/2,12.9,imperial,5671.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 41/2
AC3/4X5,allen,3/4,10,5,12.9,imperial,5992.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 5
AC3/4X6,allen,3/4,10,6,12.9,imperial,8560.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 6
AC3/4X7,allen,3/4,10,7,12.9,imperial,9095.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 7
AC3/4X8,allen,3/4,10,8,12.9,imperial,10432.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 8
AC3/4X10,allen,3/4,10,10,12.9,imperial,13375.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 3/4 - 10 x 10
AC7/8X2,allen,7/8,9,2,12.9,imperial,5483.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 2
AC7/8x21/2,allen,7/8,9,21/2,12.9,imperial,6553.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 21/2
AC7/8x31/2,allen,7/8,9,31/2,12.9,imperial,8158.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 31/2
AC7/8X4,allen,7/8,9,4,12.9,imperial,9630.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 4
AC7/8X41/2,allen,7/8,9,41/2,12.9,imperial,10432.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 41/2
AC7/8X5,allen,7/8,9,5,12.9,imperial,11903.75,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 5
AC7/8X6,allen,7/8,9,6,12.9,imperial,13375.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 6
AC7/8X7,allen,7/8,9,7,12.9,imperial,14980.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 7
AC7/8x8,allen,7/8,9,8,12.9,imperial,16478.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 7/8 - 9 x 8
AC1X3,allen,1,8,3,12.9,imperial,9630.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1 - 8 x 3
AC1x31/2,allen,1,8,31/2,12.9,imperial,11101.25,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1 - 8 x 31/2
AC1X4,allen,1,8,4,12.9,imperial,12572.5,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1 - 8 x 4
AC1x6,allen,1,8,6,12.9,imperial,16050.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1 - 8 x 6
AC1X8,allen,1,8,8,12.9,imperial,18725.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 1 - 8 x 8
AC11/4X8,allen,11/4,7,8,12.9,imperial,37450.0,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 DIN 912 Cil 11/4 - 7 x 8
AF3X6,allen,3,0.50,6,10.9,metrico,24.61,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 6 10.9"
AF3X8,allen,3,0.50,8,10.9,metrico,25.68,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 8 10.9"
AF3X10,allen,3,0.50,10,10.9,metrico,26.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 10 10.9"
AF3X12,allen,3,0.50,12,10.9,metrico,28.89,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 12 10.9"
AF3X16,allen,3,0.50,16,10.9,metrico,32.1,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 16 10.9"
AF3X20,allen,3,0.50,20,10.9,metrico,37.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 20 10.9"
AF3X25,allen,3,0.50,25,10.9,metrico,51.36,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 25 10.9"
AF3X30,allen,3,0.50,30,10.9,metrico,58.85,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 30 10.9"
AF3X35,allen,3,0.50,35,10.9,metrico,110.21,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 35 10.9"
AF3X40,allen,3,0.50,40,10.9,metrico,144.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 40 10.9"
AF4X8,allen,4,0.70,8,10.9,metrico,37.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 8 10.9"
AF4X10,allen,4,0.70,10,10.9,metrico,40.66,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 10 10.9"
AF4X12,allen,4,0.70,12,10.9,metrico,43.87,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 12 10.9"
AF4X16,allen,4,0.70,16,10.9,metrico,49.22,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 16 10.9"
AF4X20,allen,4,0.70,20,10.9,metrico,55.64,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 20 10.9"
AF4X25,allen,4,0.70,25,10.9,metrico,57.78,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 25 10.9"
AF4X30,allen,4,0.70,30,10.9,metrico,81.32,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 30 10.9"
AF4X35,allen,4,0.70,35,10.9,metrico,115.56,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 35 10.9"
AF4X40,allen,4,0.70,40,10.9,metrico,144.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 40 10.9"
AF4x50,allen,4,0.70,50,10.9,metrico,168.525,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 50 10.9"
AF5X10,allen,5,0.80,10,10.9,metrico,43.87,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 10 10.9"
AF5X12,allen,5,0.80,12,10.9,metrico,47.08,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 12 10.9"
AF5X16,allen,5,0.80,16,10.9,metrico,52.43,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 16 10.9"
AF5X20,allen,5,0.80,20,10.9,metrico,60.99,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 20 10.9"
AF5X25,allen,5,0.80,25,10.9,metrico,71.69,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 25 10.9"
AF5X30,allen,5,0.80,30,10.9,metrico,81.32,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 30 10.9"
AF5X35,allen,5,0.80,35,10.9,metrico,113.42,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 35 10.9"
AF5X40,allen,5,0.80,40,10.9,metrico,130.54,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 40 10.9"
AF5X50,allen,5,0.80,50,10.9,metrico,202.23,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 50 10.9"
AF6X10,allen,6,1.00,10,10.9,metrico,52.43,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 10 10.9"
AF6X12,allen,6,1.00,12,10.9,metrico,55.64,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 12 10.9"
AF6X16,allen,6,1.00,16,10.9,metrico,57.78,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 16 10.9"
AF6X20,allen,6,1.00,20,10.9,metrico,78.11,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 20 10.9"
AF6X25,allen,6,1.00,25,10.9,metrico,86.67,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 25 10.9"
AF6X30,allen,6,1.00,30,10.9,metrico,107.0,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 30 10.9"
AF6X35,allen,6,1.00,35,10.9,metrico,133.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 35 10.9"
AF6X40,allen,6,1.00,40,10.9,metrico,139.1,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 40 10.9"
AF6X50,allen,6,1.00,50,10.9,metrico,217.21,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 50 10.9"
AF6X60,allen,6,1.00,60,10.9,metrico,288.9,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 60 10.9"
AF8X16,allen,8,1.25,16,10.9,metrico,133.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 16 10.9"
AF8X20,allen,8,1.25,20,10.9,metrico,136.96,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 20 10.9"
AF8X25,allen,8,1.25,25,10.9,metrico,154.08,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 25 10.9"
AF8X30,allen,8,1.25,30,10.9,metrico,173.34,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 30 10.9"
AF8X35,allen,8,1.25,35,10.9,metrico,208.65,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 35 10.9"
AF8X40,allen,8,1.25,40,10.9,metrico,228.98,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 40 10.9"
AF8X50,allen,8,1.25,50,10.9,metrico,317.79,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 50 10.9"
