codigo,descripcion,precio_unitario,proveedor
GA8X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 25 12.9",149.8,trusoni
GA8X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 30 12.9",190.46,trusoni
GA8X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 35 12.9",283.55,trusoni
GA8X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 40 12.9",318.86,trusoni
GA8X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 50 12.9",492.2,trusoni
GA8X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 60 12.9",802.5,trusoni
GA8X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 x 1,25 x 70 12.9",936.25,trusoni
GA8X80,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 8 1 x1,25 x 80 12.9",1070.0,trusoni
GA10X10,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 10 12.9",118.77,trusoni
GA10X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 12 12.9",130.54,trusoni
GA10X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 16 12.9",200.09,trusoni
GA10X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 20 12.9",246.1,trusoni
GA10X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 25 12.9",310.3,trusoni
GA10X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 30 12.9",374.5,trusoni
GA10X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 35 12.9",497.55,trusoni
GA10X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 40 12.9",554.26,trusoni
GA10X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 50 12.9",695.5,trusoni
GA10X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x1,50 x 60 12.9",1016.5,trusoni
GA10X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 70 12.9",1284.0,trusoni
GA10X80,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 10 x 1,50 x 80 12.9",1551.5,trusoni
GA12X12,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 12 12.9",211.86,trusoni
GA12X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 16 12.9",262.15,trusoni
GA12X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 20 12.9",340.26,trusoni
GA12X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 25 12.9",436.56,trusoni
GA12X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 30 12.9",540.35,trusoni
GA12X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 35 12.9",664.47,trusoni
GA12X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 40 12.9",766.12,trusoni
GA12X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 50 12.9",989.75,trusoni
GA12X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 60 12.9",1300.05,trusoni
GA12X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 12 x 1,75 x 70 12.9",1733.4,trusoni
GA14X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 16 12.9",481.5,trusoni
GA14X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 20 12.9",535.0,trusoni
GA14X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 25 12.9",936.25,trusoni
GA14X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 30 12.9",1096.75,trusoni
GA14X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 35 12.9",1230.5,trusoni
GA14X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 40 12.9",1337.5,trusoni
GA14X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 50 12.9",2140.0,trusoni
GA14X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 60 12.9",3076.25,trusoni
GA14X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 14 x 2,00 x 70 12.9",4815.0,trusoni
GA16X16,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 16 12.9",749.0,trusoni
GA16X20,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 20 12.9",802.5,trusoni
GA16X25,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 25 12.9",936.25,trusoni
GA16X30,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 30 12.9",1016.5,trusoni
GA16X35,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 35 12.9",1203.75,trusoni
GA16X40,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 40 12.9",1337.5,trusoni
GA16X50,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 50 12.9",2140.0,trusoni
GA16X60,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 60 12.9",3156.5,trusoni
GA16X70,"TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 16 x 2,00 x 70 12.9",3343.75,trusoni
CÓDIGO,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 DESCRIPCIÓN,,trusoni
GA3/16X3/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/16,43.87,trusoni
GA3/16X1/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 1/4,46.01,trusoni
GA3/16X5/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 5/16,49.22,trusoni
GA3/16X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/8,55.64,trusoni
GA3/16X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 1/2,69.55,trusoni
GA3/16X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 5/8,78.11,trusoni
GA3/16X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/16 - 24 x 3/4,115.56,trusoni
GA1/4X1/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1/4,47.08,trusoni
GA1/4X5/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 5/16,51.36,trusoni
GA1/4X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 3/8,55.64,trusoni
GA1/4X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1/2,58.85,trusoni
GA1/4X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 5/8,81.32,trusoni
GA1/4X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 3/4,96.3,trusoni
GA1/4X7/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 7/8,125.19,trusoni
GA1/4x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 1,139.1,trusoni
GA1/4X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 11/4,202.23,trusoni
GA1/4X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/4 - 20 x 11/2,288.9,trusoni
GA5/16X5/16,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 5/16,75.97,trusoni
GA5/16X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 3/8,78.11,trusoni
GA5/16X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 1/2,98.44,trusoni
GA5/16X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 5/8,113.42,trusoni
GA5/16X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 3/4,133.75,trusoni
GA5/16x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 1,181.9,trusoni
GA5/16X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 11/4,346.68,trusoni
GA5/16X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/16 - 18 x 11/2,577.8,trusoni
GA3/8X3/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3/8,107.0,trusoni
GA3/8X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 1/2,121.98,trusoni
GA3/8X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 5/8,154.08,trusoni
GA3/8X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3/4,184.04,trusoni
GA3/8x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 1,234.33,trusoni
GA3/8X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 11/4,375.57,trusoni
GA3/8X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 11/2,462.24,trusoni
GA3/8x2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 2,805.71,trusoni
GA3/8X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 21/2,1043.25,trusoni
GA3/8x3,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 3/8 - 16 x 3,1588.95,trusoni
GA1/2X1/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 1/2 wht,267.5,trusoni
GA1/2X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 5/8,347.75,trusoni
GA1/2X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 3/4,422.65,trusoni
GA1/2x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 1,454.75,trusoni
GA1/2X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 11/4,802.5,trusoni
GA1/2X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 11/2,936.25,trusoni
GA1/2x2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 2,1203.75,trusoni
GA1/2X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 21/2,1738.75,trusoni
GA1/2x3,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 12 x 3,1872.5,trusoni
GANC1/2X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 5/8,347.75,trusoni
GANC1/2X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 11/2,936.25,trusoni
GANC1/2X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 1/2 - 13 x 21/2,1738.75,trusoni
GA5/8X5/8,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 5/8,695.5,trusoni
GA5/8X3/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3/4,829.25,trusoni
GA5/8x1,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 1,936.25,trusoni
GA5/8X11/4,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/4,1150.25,trusoni
GA5/8X11/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/2,1230.5,trusoni
GA5/8x2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 2,2835.5,trusoni
GA5/8X21/2,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 21/2,3236.75,trusoni
GA5/8x3,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3,4306.75,trusoni
AB3X6,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 6 10.9",69.55,trusoni
AB3X8,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 8 10.9",81.32,trusoni
AB3X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 10 10.9",86.67,trusoni
AB3X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 12 10.9",93.09,trusoni
AB3X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 16 10.9",104.86,trusoni
AB3X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 20 10.9",110.21,trusoni
AB3X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 25 10.9",130.54,trusoni
AB4X8,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 8 10.9",40.66,trusoni
AB4X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 10 10.9",47.08,trusoni
AB4X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 12 10.9",52.43,trusoni
AB4X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 16 10.9",55.64,trusoni
AB4X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 20 10.9",60.99,trusoni
AB4X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 25 10.9",69.55,trusoni
AB4X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 30 10.9",78.11,trusoni
AB4X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 40 10.9",130.54,trusoni
AB4x50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 50 10.9",149.8,trusoni
AB5X6,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 6 10.9",49.22,trusoni
AB5X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 10 10.9",52.43,trusoni
AB5X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 12 10.9",57.78,trusoni
AB5X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 16 10.9",64.2,trusoni
AB5X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 20 10.9",67.41,trusoni
AB5X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 25 10.9",69.55,trusoni
AB5X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 30 10.9",78.11,trusoni
AB5X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 40 10.9",115.56,trusoni
AB5X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 50 10.9",231.12,trusoni
AB6X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 10 10.9",64.2,trusoni
AB6X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 12 10.9",67.41,trusoni
AB6X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 16 10.9",81.32,trusoni
AB6X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 20 10.9",93.09,trusoni
AB6X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 25 10.9",104.86,trusoni
AB6X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 30 10.9",127.33,trusoni
AB6X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 40 10.9",197.95,trusoni
AB6X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 50 10.9",231.12,trusoni
AB6X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 60 10.9",317.79,trusoni
AB8X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 12 10.9",144.45,trusoni
AB8X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 16 10.9",150.87,trusoni
AB8X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 20 10.9",153.01,trusoni
AB8X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 25 10.9",181.9,trusoni
AB8X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 30 10.9",228.98,trusoni
AB8X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 40 10.9",288.9,trusoni
AB8X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 50 10.9",375.57,trusoni
AB8X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 60 10.9",606.69,trusoni
AB8X70,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 70 10.9",664.47,trusoni
AB8X80,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 80 10.9",751.14,trusoni
AB10X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 20 10.9",286.76,trusoni
AB10X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 25 10.9",317.79,trusoni
AB10X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 30 10.9",346.68,trusoni
AB10X35,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 35 10.9",375.57,trusoni
AB10X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 40 10.9",404.46,trusoni
AB10X45,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 45 10.9",448.33,trusoni
AB10X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 50 10.9",491.13,trusoni
AB10X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 60 10.9",736.16,trusoni
AB10X70,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 70 10.9",856.0,trusoni
AB10X80,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 80 10.9",944.275,trusoni
AB12X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 20 10.9",462.24,trusoni
AB12X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 25 10.9",508.25,trusoni
AB12X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 30 10.9",572.45,trusoni
AB12X35,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 35 10.9",620.6,trusoni
AB12X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 40 10.9",668.75,trusoni
AB12X45,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 45 10.9",759.7,trusoni
AB12X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 50 10.9",982.26,trusoni
AB12X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 60 10.9",1126.71,trusoni
AB12X70,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 70 10.9",1328.94,trusoni
AB12X80,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 80 10.9",1502.28,trusoni
CÓDIGO,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 DESCRIPCIÓN,,trusoni
AB3/16X1/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1/2,55.64,trusoni
AB3/16X5/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 5/8,67.41,trusoni
AB3/16X3/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 3/4,69.55,trusoni
AB3/16X1 ,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1,93.09,trusoni
AB1/4X3/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/8,80.25,trusoni
AB1/4X1/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1/2,81.32,trusoni
AB1/4X5/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 5/8,98.44,trusoni
AB1/4X3/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/4,107.0,trusoni
AB1/4X1 ,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1,127.33,trusoni
AB5/16X1/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1/2,162.64,trusoni
AB5/16X5/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 5/8,164.78,trusoni
AB5/16X3/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 3/4,181.9,trusoni
AB5/16X1 ,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1,214.0,trusoni
AB1/2x11/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/4,668.75,trusoni
AB1/2x11/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/2,802.5,trusoni
ACNF1/4X23/4,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 1/4 - 28 x 23/4,625.95,trusoni
ACNF5/8X11/2,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 11/2,2696.4,trusoni
ACNF5/8X3,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 3,4112.01,trusoni
CÓDIGO,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB DESCRIPCIÓN,,trusoni
AC8X1X20,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 20 MB",353.1,trusoni
AC8X1X30,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 30 MB",475.08,trusoni
AC8X1X40,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 40 MB",588.5,trusoni
